tool,label_mode,base_prefix,feature,n_pos,n_neg,median_pos,median_neg,u_stat,p_value,cliffs_delta,pval_adj,reject,abs_delta,practically_significant
FlexFL,stratified,mrr,stacktrace_depth,825,10,-0.2020454871191188,-0.2020454871191188,4485.0,0.3300429099170241,0.08727272727272728,1.0,False,0.08727272727272728,False
FlexFL,stratified,mrr,num_caused_by,825,10,-0.1137530188274467,-0.1137530188274467,4190.0,0.6915422361192594,0.01575757575757576,1.0,False,0.01575757575757576,False
FlexFL,stratified,mrr,behavior_verb_count,825,10,0.0,0.0,4125.0,1.0,0.0,1.0,False,0.0,False
FlexFL,stratified,mrr,behavior_verb_density,825,10,0.0,0.0,4125.0,1.0,0.0,1.0,False,0.0,False
FlexFL,stratified,mrr,num_modal_verbs,825,10,-0.4739739937510887,-0.4739739937510887,5645.0,0.019553572254355365,0.36848484848484847,1.0,False,0.36848484848484847,True
FlexFL,stratified,mrr,num_negative_modals,825,10,-0.229448596746231,-0.229448596746231,4590.0,0.26162381369829546,0.11272727272727273,1.0,False,0.11272727272727273,False
FlexFL,stratified,mrr,modal_density,825,10,-0.4027306163978752,-0.4027306163978752,5645.0,0.020037892423102947,0.36848484848484847,1.0,False,0.36848484848484847,True
FlexFL,stratified,mrr,redundancy,825,10,0.1573641388742586,0.2637057550550357,4456.5,0.6609492414104929,0.08036363636363636,1.0,False,0.08036363636363636,False
FlexFL,stratified,mrr,ambiguity,825,10,-0.4907106382626674,-0.4907106382626674,5035.5,0.14099458265657297,0.22072727272727272,1.0,False,0.22072727272727272,True
FlexFL,stratified,mrr,actionability,825,10,0.343037611163778,-1.6812479388132864,6450.0,0.0012723530097550108,0.5636363636363636,0.1285076539852561,False,0.5636363636363636,True
FlexFL,stratified,mrr,clarity,825,10,0.2638805499878769,-1.7301489453956265,6228.0,0.002946380384592223,0.5098181818181818,0.27695975615166896,False,0.5098181818181818,True
FlexFL,stratified,mrr,specificity,825,10,0.3779646843889213,-1.6614570375157598,6417.0,0.0015973845643719382,0.5556363636363636,0.15654368730844995,False,0.5556363636363636,True
FlexFL,stratified,mrr,expected_observed_alignment,825,10,0.7027131095927159,-1.719935307046086,6311.0,0.0012856322304061263,0.5299393939393939,0.12856322304061263,False,0.5299393939393939,True
FlexFL,stratified,mrr,technical_depth,825,10,0.627005794172899,-1.5820652528075685,6408.0,0.0019313502287723004,0.5534545454545454,0.18540962196214084,False,0.5534545454545454,True
FlexFL,stratified,mrr,hidden_s2r_present,825,10,-0.4195906791483444,-0.4195906791483444,3497.5,0.18078266763079132,-0.15212121212121213,1.0,False,0.15212121212121213,False
FlexFL,stratified,mrr,causal_reasoning_quality,825,10,0.3479700762291345,-1.6524086752429987,6443.5,0.0012932824955922812,0.562060606060606,0.12856322304061263,False,0.562060606060606,True
FlexFL,stratified,mrr,contradiction_present,825,10,-0.0346271680532221,-0.0346271680532221,4130.0,0.9210694011248012,0.0012121212121212121,1.0,False,0.0012121212121212121,False
FlexFL,stratified,mrr,repair_difficulty,825,10,0.0684006013983548,1.5143373651357288,1852.5,0.0018969070889808066,-0.5509090909090909,0.18399998763113826,False,0.5509090909090909,True
FlexFL,stratified,mrr,description_length,825,10,-0.1147528048117911,-1.0231586669890729,6749.0,0.0004949549398277228,0.6361212121212121,0.05585156469791463,False,0.6361212121212121,True
FlexFL,stratified,mrr,confidence,825,10,0.5605334956487706,-1.797378186299459,6793.0,2.2407520372144566e-06,0.6467878787878788,0.0002688902444657348,True,0.6467878787878788,True
FlexFL,stratified,mrr,fine_grained_description_length,825,10,-0.0920853675106636,-1.010642817831555,6741.0,0.0005148937940050855,0.6341818181818182,0.05585156469791463,False,0.6341818181818182,True
FlexFL,stratified,mrr,fine_grained_confidence,825,10,5.0,1.0,6237.0,0.0005696511182687588,0.512,0.060383018536488434,False,0.512,True
FlexFL,stratified,mrr,has_OB,825,10,0.135250445200115,0.135250445200115,4467.5,0.049888502839173066,0.08303030303030302,1.0,False,0.08303030303030302,False
FlexFL,stratified,mrr,has_EB,825,10,-0.9249624617007738,-0.9249624617007738,5215.0,0.09601801511864426,0.2642424242424242,1.0,False,0.2642424242424242,True
FlexFL,stratified,mrr,has_S2R,825,10,0.0,0.0,4125.0,1.0,0.0,1.0,False,0.0,False
FlexFL,stratified,mrr,missing_OB,825,10,-0.1352504452001148,-0.1352504452001148,3782.5,0.049888502839173066,-0.08303030303030302,1.0,False,0.08303030303030302,False
FlexFL,stratified,mrr,missing_EB,825,10,0.9249624617007736,0.9249624617007736,3035.0,0.09601801511864426,-0.2642424242424242,1.0,False,0.2642424242424242,True
FlexFL,stratified,mrr,missing_S2R,825,10,0.0,0.0,4125.0,1.0,0.0,1.0,False,0.0,False
FlexFL,stratified,mrr,num_OB,825,10,-0.2886514946017978,-0.2886514946017978,4328.0,0.7880665913333185,0.049212121212121214,1.0,False,0.049212121212121214,False
FlexFL,stratified,mrr,num_EB,825,10,-0.6731365339198241,-0.6731365339198241,5339.0,0.07563283259174375,0.2943030303030303,1.0,False,0.2943030303030303,True
FlexFL,stratified,mrr,num_S2R,825,10,0.0,0.0,4125.0,1.0,0.0,1.0,False,0.0,False
FlexFL,stratified,mrr,cat_is_missing,825,10,0.0,0.0,4125.0,1.0,0.0,1.0,False,0.0,False
FlexFL,stratified,mrr,fg_cat_is_missing,825,10,0.0,0.0,4240.0,0.594184447018789,0.027878787878787878,1.0,False,0.027878787878787878,False
FlexFL,stratified,mrr,txt_title_char_len,825,10,-0.8087090999825624,-0.8087090999825624,6568.0,0.0004921137701945948,0.5922424242424242,0.05585156469791463,False,0.5922424242424242,True
FlexFL,stratified,mrr,txt_title_word_count,825,10,-0.7977119766339881,-0.7977119766339881,6568.0,0.0004899260061220582,0.5922424242424242,0.05585156469791463,False,0.5922424242424242,True
FlexFL,stratified,mrr,txt_title_line_count,825,10,0.0,0.0,4125.0,1.0,0.0,1.0,False,0.0,False
FlexFL,stratified,mrr,txt_title_avg_word_len,825,10,-0.3969089280843749,-0.3969089280843749,6102.5,0.0042685008489440285,0.4793939393939394,0.39697057895179466,False,0.4793939393939394,True
FlexFL,stratified,mrr,txt_title_avg_words_per_line,825,10,-0.7977119766339881,-0.7977119766339881,6568.0,0.0004899260061220582,0.5922424242424242,0.05585156469791463,False,0.5922424242424242,True
FlexFL,stratified,mrr,txt_title_avg_sentence_len,825,10,-0.7028777703161503,-0.7028777703161503,6561.0,0.0005096670161623255,0.5905454545454546,0.05585156469791463,False,0.5905454545454546,True
FlexFL,stratified,mrr,txt_title_hedge_count,825,10,-0.1305847431833189,-0.1305847431833189,4195.0,0.6801738690270174,0.01696969696969697,1.0,False,0.01696969696969697,False
FlexFL,stratified,mrr,txt_title_hedge_density,825,10,-0.1284244317598413,-0.1284244317598413,4195.0,0.6801879076360975,0.01696969696969697,1.0,False,0.01696969696969697,False
FlexFL,stratified,mrr,txt_title_has_code_like,825,10,0.0,0.0,4155.0,0.7902516921346953,0.007272727272727273,1.0,False,0.007272727272727273,False
FlexFL,stratified,mrr,txt_title_question_density,825,10,-0.0586287119753727,-0.0586287119753727,4140.0,0.8535763117320321,0.0036363636363636364,1.0,False,0.0036363636363636364,False
