project,bug_id,tool,rank,mrr,map,map_recalc_single_gt,map_recalc_with_gt,map_recalc_conservative,map_diff_single,map_diff_with_gt,map_diff_conservative,top@1,top@5,top@10
Closure,173,buglocator,2.0,0.5,0.5,0.5,0.5357142857142857,0.5,0.0,0.0357142857142857,0.0,0,1,1
Closure,173,locus,7.0,0.142857,0.142857,0.14285714285714285,0.07142857142857142,0.14285714285714285,1.4285714283746032e-07,0.07142842857142859,1.4285714283746032e-07,0,0,1
Closure,174,FlexFL,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.6666666666666667,0.6666666666666667,0.6666666666666667,1,1,1
Closure,174,boostnsift,119.0,0.008403,0.008403,0.008403361344537815,0.0028011204481792713,0.008403361344537815,3.613445378140151e-07,0.0056018795518207294,3.613445378140151e-07,0,0,0
Closure,174,buglocator,289.0,0.00346,0.00346,0.0034602076124567475,0.0011534025374855825,0.0034602076124567475,2.0761245674754195e-07,0.0023065974625144175,2.0761245674754195e-07,0,0,0
Closure,174,locus,29.0,0.034483,0.034483,0.034482758620689655,0.011494252873563218,0.034482758620689655,2.41379310345069e-07,0.02298874712643678,2.41379310345069e-07,0,0,0
Closure,175,FlexFL,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Closure,175,boostnsift,23.0,0.043478,0.043478,0.043478260869565216,0.043478260869565216,0.043478260869565216,2.608695652134285e-07,2.608695652134285e-07,2.608695652134285e-07,0,0,0
Closure,175,buglocator,16.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0,0.0,0.0,0,0,0
Closure,175,locus,9.0,0.111111,0.111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,1.1111111110351235e-07,1.1111111110351235e-07,1.1111111110351235e-07,0,0,1
Closure,176,FlexFL,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Closure,176,boostnsift,11.0,0.090909,0.090909,0.09090909090909091,0.09090909090909091,0.09090909090909091,9.090909090792021e-08,9.090909090792021e-08,9.090909090792021e-08,0,0,0
Closure,176,buglocator,44.0,0.022727,0.022727,0.022727272727272728,0.022727272727272728,0.022727272727272728,2.727272727272301e-07,2.727272727272301e-07,2.727272727272301e-07,0,0,0
Closure,176,locus,29.0,0.034483,0.034483,0.034482758620689655,0.034482758620689655,0.034482758620689655,2.41379310345069e-07,2.41379310345069e-07,2.41379310345069e-07,0,0,0
Codec,1,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Codec,1,boostnsift,13.0,0.076923,0.076923,0.07692307692307693,0.02564102564102564,0.07692307692307693,7.692307692208633e-08,0.051281974358974365,7.692307692208633e-08,0,0,0
Codec,1,buglocator,24.0,0.041667,0.041667,0.041666666666666664,0.013888888888888888,0.041666666666666664,3.333333333382926e-07,0.027778111111111115,3.333333333382926e-07,0,0,0
Codec,1,locus,24.0,0.041667,0.041667,0.041666666666666664,0.013888888888888888,0.041666666666666664,3.333333333382926e-07,0.027778111111111115,3.333333333382926e-07,0,0,0
Codec,2,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Codec,2,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Codec,2,buglocator,3.0,0.333333,0.333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.3333333332441484e-07,3.3333333332441484e-07,3.3333333332441484e-07,0,1,1
Codec,2,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Codec,3,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Codec,3,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Codec,3,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Codec,3,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Codec,4,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Codec,4,boostnsift,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Codec,4,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Codec,4,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Codec,5,FlexFL,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Codec,5,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Codec,5,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Codec,5,locus,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Codec,6,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Codec,6,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Codec,6,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Codec,6,locus,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Codec,7,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Codec,7,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Codec,7,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Codec,7,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Codec,8,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Codec,8,boostnsift,2.0,0.5,0.5,0.5,0.5357142857142857,0.5,0.0,0.0357142857142857,0.0,0,1,1
Codec,8,buglocator,2.0,0.5,0.5,0.5,0.5357142857142857,0.5,0.0,0.0357142857142857,0.0,0,1,1
Codec,8,locus,2.0,0.5,0.5,0.5,0.5357142857142857,0.5,0.0,0.0357142857142857,0.0,0,1,1
Codec,9,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Codec,9,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Codec,9,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Codec,9,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Codec,10,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Codec,10,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Codec,10,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Codec,10,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Codec,11,FlexFL,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.6666666666666667,0.6666666666666667,0.6666666666666667,1,1,1
Codec,11,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Codec,11,buglocator,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Codec,11,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Codec,12,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Codec,12,boostnsift,4.0,0.25,0.25,0.25,0.0,0.25,0.0,0.25,0.0,0,1,1
Codec,12,buglocator,4.0,0.25,0.25,0.25,0.0,0.25,0.0,0.25,0.0,0,1,1
Codec,12,locus,3.0,0.333333,0.333333,0.3333333333333333,0.0,0.3333333333333333,3.3333333332441484e-07,0.333333,3.3333333332441484e-07,0,1,1
Codec,13,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Codec,13,boostnsift,28.0,0.035714,0.035714,0.03571428571428571,0.03571428571428571,0.03571428571428571,2.857142857096151e-07,2.857142857096151e-07,2.857142857096151e-07,0,0,0
Codec,13,buglocator,92.0,0.01087,0.01087,0.010869565217391304,0.010869565217391304,0.010869565217391304,4.347826086954082e-07,4.347826086954082e-07,4.347826086954082e-07,0,0,0
Codec,13,locus,56.0,0.017857,0.017857,0.017857142857142856,0.017857142857142856,0.017857142857142856,1.4285714285480755e-07,1.4285714285480755e-07,1.4285714285480755e-07,0,0,0
Codec,14,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Codec,14,boostnsift,34.0,0.029412,0.029412,0.029411764705882353,0.029411764705882353,0.029411764705882353,2.3529411764811048e-07,2.3529411764811048e-07,2.3529411764811048e-07,0,0,0
Codec,14,buglocator,7.0,0.142857,0.142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.4285714283746032e-07,1.4285714283746032e-07,1.4285714283746032e-07,0,0,1
Codec,14,locus,15.0,0.066667,0.066667,0.06666666666666667,0.06666666666666667,0.06666666666666667,3.333333333382926e-07,3.333333333382926e-07,3.333333333382926e-07,0,0,0
Codec,15,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Codec,15,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Codec,15,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Codec,15,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Codec,16,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Codec,16,boostnsift,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1
Codec,16,buglocator,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1
Codec,16,locus,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1
Codec,17,FlexFL,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1,1,1
Codec,17,boostnsift,3.0,0.333333,0.333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.3333333332441484e-07,3.3333333332441484e-07,3.3333333332441484e-07,0,1,1
Codec,17,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Codec,17,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Codec,18,FlexFL,4.0,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0,1,1
Codec,18,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Codec,18,buglocator,5.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0,1,1
Codec,18,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Collections,1,boostnsift,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,1,buglocator,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,1,locus,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,2,boostnsift,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,2,buglocator,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,2,locus,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,3,boostnsift,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,3,buglocator,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,3,locus,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,4,boostnsift,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,4,buglocator,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,4,locus,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,5,boostnsift,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,5,buglocator,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,5,locus,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,6,boostnsift,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,6,buglocator,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,6,locus,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,7,boostnsift,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,7,buglocator,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,7,locus,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,8,boostnsift,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,8,buglocator,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,8,locus,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,9,boostnsift,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,9,buglocator,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,9,locus,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,10,boostnsift,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,10,buglocator,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,10,locus,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,11,boostnsift,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,11,buglocator,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,11,locus,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,12,boostnsift,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,12,buglocator,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,12,locus,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,13,boostnsift,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,13,buglocator,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,13,locus,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,14,boostnsift,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,14,buglocator,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,14,locus,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,15,boostnsift,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,15,buglocator,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,15,locus,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,16,boostnsift,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,16,buglocator,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,16,locus,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,17,boostnsift,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,17,buglocator,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,17,locus,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,18,boostnsift,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,18,buglocator,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,18,locus,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,19,boostnsift,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,19,buglocator,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,19,locus,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,20,boostnsift,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,20,buglocator,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,20,locus,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,21,boostnsift,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,21,buglocator,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,21,locus,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,22,boostnsift,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,22,buglocator,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,22,locus,5.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0,1,1
Collections,23,boostnsift,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,23,buglocator,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,23,locus,27.0,0.037037,0.037037,0.037037037037037035,0.037037037037037035,0.037037037037037035,3.7037037034504117e-08,3.7037037034504117e-08,3.7037037034504117e-08,0,0,0
Collections,24,boostnsift,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,24,buglocator,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Collections,24,locus,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Collections,25,FlexFL,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.6666666666666667,0.6666666666666667,0.6666666666666667,1,1,1
Collections,25,boostnsift,3.0,0.333333,0.333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.3333333332441484e-07,3.3333333332441484e-07,3.3333333332441484e-07,0,1,1
Collections,25,buglocator,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Collections,25,locus,5.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0,1,1
