project,bug_id,tool,detected,rank,duration_seconds,execution_timestamp,comparison_timestamp,cpu_avg_percent,cpu_max_percent,memory_avg_bytes,memory_max_bytes,memory_limit_bytes,network_rx_total_bytes,network_tx_total_bytes,disk_read_total_bytes,disk_write_total_bytes,top@1,top@5,top@10
Math,41,locus,No,N/A,25.021761894226074,2025-12-01T10:52:48.974640,2025-12-07T16:19:45.615047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Math,42,boostnsift,Yes,471,23.305286645889282,2025-11-18T18:22:15.596962,2025-12-07T16:19:45.615047,13.86,26.45,85044756.0,146171494,134861973094,736,0,0,0,0,0,0
Math,42,buglocator,Yes,1,22.11261224746704,2025-11-18T18:22:16.596776,2025-12-02T15:34:30.660162,315.74,515.82,749434044.0,1146756268,134861973094,626,0,0,0,1,1,1
Math,42,locus,No,N/A,25.14634919166565,2025-12-01T10:52:51.060296,2025-12-07T16:19:45.615047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Math,43,boostnsift,No,N/A,31.79502773284912,2025-11-18T18:22:47.806522,2025-12-07T16:19:45.615047,48.73500000000001,128.86,575799295.75,925682892,134861973094,766,0,0,0,0,0,0
Math,43,buglocator,Yes,1,22.093072414398193,2025-11-18T18:22:38.692938,2025-12-02T15:34:30.660162,120.81,214.51,497313382.0,954728448,134861973094,736,0,0,0,1,1,1
Math,43,locus,No,N/A,25.177088737487793,2025-12-01T10:53:14.155458,2025-12-07T16:19:45.615047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Math,44,boostnsift,Yes,452,21.782376050949097,2025-11-18T18:23:00.819144,2025-12-07T16:19:45.615047,1.465,2.93,11618222.0,23236444,134861973094,486,0,0,0,0,0,0
Math,44,buglocator,Yes,1,17.541279554367065,2025-11-18T18:23:05.351084,2025-12-02T15:34:30.660162,219.38,296.77,652686130.5,1047107993,134861973094,586,0,0,N/A,1,1,1
Math,44,locus,No,N/A,25.109103202819824,2025-12-01T10:53:16.173576,2025-12-07T16:19:45.615047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Math,45,boostnsift,Yes,621,34.530089378356934,2025-11-18T18:23:35.995663,2025-12-07T16:19:45.615047,114.6,505.8,361003745.0,830891622,134861973094,806,0,0,0,0,0,0
Math,45,buglocator,Yes,1,21.53054404258728,2025-11-18T18:23:26.885015,2025-12-02T15:34:30.660162,255.61,511.22,189163110.0,378326220,134861973094,536,0,0,0,1,1,1
Math,45,locus,No,N/A,24.932099103927612,2025-12-01T10:53:39.091345,2025-12-07T16:19:45.615047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Math,46,boostnsift,No,N/A,35.74683141708374,2025-11-18T18:24:03.093986,2025-12-07T16:19:45.615047,34.272499999999994,87.6,657921146.5,1059061760,134861973094,876,0,0,0,0,0,0
Math,46,buglocator,Yes,6,17.61543321609497,2025-11-18T18:23:53.686229,2025-12-02T15:34:30.660162,108.81,189.57,465137827.0,890555596,134861973094,736,0,0,0,0,0,1
Math,46,locus,No,N/A,24.876468896865845,2025-12-01T10:53:41.053681,2025-12-07T16:19:45.615047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Math,47,boostnsift,No,N/A,22.580841064453125,2025-11-18T18:24:16.904741,2025-12-07T16:19:45.615047,1.14,2.28,11738808.0,23477616,134861973094,486,0,0,0,0,0,0
Math,47,buglocator,Yes,7,16.254409074783325,2025-11-18T18:24:19.352946,2025-12-02T15:34:30.660162,95.07,157.41,463963422.0,888248729,134861973094,516,0,0,0,0,0,1
Math,47,locus,No,N/A,24.96962261199951,2025-12-01T10:54:04.064308,2025-12-07T16:19:45.615047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Math,48,boostnsift,No,N/A,21.916261911392212,2025-11-18T18:24:39.436419,2025-12-07T16:19:45.615047,10.45,19.13,86911221.5,149946368,134861973094,736,0,0,0,0,0,0
Math,48,buglocator,Yes,14,22.084108114242554,2025-11-18T18:24:41.530436,2025-12-02T15:34:30.660162,302.015,604.03,175636480.0,351272960,134861973094,536,0,0,0,0,0,0
Math,48,locus,No,N/A,24.993109703063965,2025-12-01T10:54:06.050451,2025-12-07T16:19:45.615047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Math,49,boostnsift,No,N/A,31.107603073120117,2025-11-18T18:25:11.111547,2025-12-07T16:19:45.615047,38.394999999999996,87.66,610813869.75,1009464115,134861973094,696,0,0,0,0,0,0
Math,49,buglocator,Yes,1,21.819961309432983,2025-11-18T18:25:03.362109,2025-12-02T15:34:30.660162,100.9,171.96,480064307.0,906493952,134861973094,736,0,0,0,1,1,1
Math,49,locus,No,N/A,24.737834453582764,2025-12-01T10:54:28.805998,2025-12-07T16:19:45.615047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Math,50,boostnsift,Yes,489,41.20090293884277,2025-11-18T18:26:10.330845,2025-12-07T16:19:45.615047,143.55599999999998,527.24,683669873.8,1175747297,134861973094,876,0,0,N/A,0,0,0
Math,50,buglocator,Yes,14,27.174166202545166,2025-11-18T18:26:00.655489,2025-12-02T15:34:30.660162,76.975,141.81,469547089.5,889926451,134861973094,626,0,0,0,0,0,0
Math,50,locus,No,N/A,24.503775358200073,2025-12-01T10:54:53.313678,2025-12-07T16:19:45.615047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Math,51,boostnsift,No,N/A,24.124244689941406,2025-11-18T18:26:25.140542,2025-12-07T16:19:45.615047,1.07,2.14,11607736.0,23215472,134861973094,486,0,0,0,0,0,0
Math,51,buglocator,Yes,14,16.82285976409912,2025-11-18T18:26:27.156934,2025-12-02T15:34:30.660162,61.355,116.94,517079039.5,993945190,134861973094,516,0,0,0,0,0,0
Math,51,locus,No,N/A,24.39565634727478,2025-12-01T10:55:11.941563,2025-12-07T16:19:45.615047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Math,52,boostnsift,No,N/A,25.053712844848633,2025-11-18T18:26:50.572532,2025-12-07T16:19:45.615047,11.815,23.63,16043212.5,32086425,134861973094,626,0,0,0,0,0,0
Math,52,buglocator,Yes,1,21.38626480102539,2025-11-18T18:26:48.556489,2025-12-02T15:34:30.660162,99.42500000000001,166.65,468896972.0,884264140,134861973094,736,0,0,0,1,1,1
Math,52,locus,No,N/A,24.23219585418701,2025-12-01T10:55:17.549502,2025-12-07T16:19:45.615047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Math,53,boostnsift,No,N/A,22.064542531967163,2025-11-18T18:27:11.015004,2025-12-07T16:19:45.615047,15.005,29.8,12842434.0,23121100,134861973094,736,0,0,0,0,0,0
Math,53,buglocator,Yes,1,21.419739723205566,2025-11-18T18:27:11.995388,2025-12-02T15:34:30.660162,335.03000000000003,557.35,691326156.5,1046373990,134861973094,696,0,0,0,1,1,1
Math,53,locus,No,N/A,24.376535415649414,2025-12-01T10:55:36.323415,2025-12-07T16:19:45.615047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Math,54,boostnsift,No,N/A,26.83090114593506,2025-11-18T18:27:38.251883,2025-12-07T16:19:45.615047,77.975,234.23,382035558.25,594018304,134861973094,696,0,0,0,0,0,0
Math,54,buglocator,Yes,6,18.134954690933228,2025-11-18T18:27:30.133634,2025-12-02T15:34:30.660162,71.65,112.66,417642577.5,795449753,134861973094,736,0,0,N/A,0,0,1
Math,54,locus,No,N/A,24.474859476089478,2025-12-01T10:55:42.027896,2025-12-07T16:19:45.615047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Math,55,boostnsift,No,N/A,28.715519189834595,2025-11-18T18:27:59.227176,2025-12-07T16:19:45.615047,102.33999999999999,271.26,440763678.5,704328499,134861973094,806,0,0,0,0,0,0
Math,55,buglocator,Yes,1,15.398563861846924,2025-11-18T18:27:53.653709,2025-12-02T15:34:30.660162,65.64,100.62,463250390.5,886990438,134861973094,516,0,0,0,1,1,1
Math,55,locus,No,N/A,24.352925539016724,2025-12-01T10:56:00.679933,2025-12-07T16:19:45.615047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Math,56,boostnsift,No,N/A,30.09566879272461,2025-11-18T18:28:24.112332,2025-12-07T16:19:45.615047,72.284,339.26,368920493.8,730542899,134861973094,806,0,0,0,0,0,0
Math,56,buglocator,Yes,1,15.785345077514648,2025-11-18T18:28:15.015789,2025-12-02T15:34:30.660162,67.47,116.2,503473766.0,961649049,134861973094,516,0,0,0,1,1,1
Math,56,locus,No,N/A,24.311798572540283,2025-12-01T10:56:06.343009,2025-12-07T16:19:45.615047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Math,57,boostnsift,No,N/A,20.33051371574402,2025-11-18T18:28:35.750850,2025-12-07T16:19:45.615047,1.455,2.91,11628707.5,23257415,134861973094,646,0,0,0,0,0,0
Math,57,buglocator,Yes,1,16.1576144695282,2025-11-18T18:28:40.273898,2025-12-02T15:34:30.660162,296.08,592.16,180564787.0,361129574,134861973094,516,0,0,0,1,1,1
Math,57,locus,No,N/A,24.282000064849854,2025-12-01T10:56:24.965680,2025-12-07T16:19:45.615047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Math,58,boostnsift,No,N/A,29.26797866821289,2025-11-18T18:29:07.168860,2025-12-07T16:19:45.615047,61.192499999999995,171.82,393255321.25,598946611,134861973094,696,0,0,0,0,0,0
Math,58,buglocator,Yes,1,17.649569034576416,2025-11-18T18:28:57.926470,2025-12-02T15:34:30.660162,126.53999999999999,224.17,431080079.0,821978726,134861973094,736,0,0,0,1,1,1
Math,58,locus,No,N/A,20.597766399383545,2025-12-01T10:56:26.944234,2025-12-07T16:19:45.615047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Math,59,boostnsift,Yes,441,30.564408540725708,2025-11-18T18:29:29.107745,2025-12-07T16:19:45.615047,127.095,365.25,653984268.0,1119912722,134861973094,806,0,0,0,0,0,0
Math,59,buglocator,Yes,104,16.316408157348633,2025-11-18T18:29:23.488435,2025-12-02T15:34:30.660162,177.915,355.83,152777523.0,305555046,134861973094,426,0,0,0,0,0,0
Math,59,locus,No,N/A,20.76348328590393,2025-12-01T10:56:45.733165,2025-12-07T16:19:45.615047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Math,60,boostnsift,Yes,527,32.40339112281799,2025-11-18T18:30:32.098947,2025-12-07T16:19:45.615047,25.1525,42.99,315914977.0,752667852,134861973094,696,0,0,0,0,0,0
Math,60,buglocator,Yes,1,21.67387080192566,2025-11-18T18:30:22.963710,2025-12-02T15:34:30.660162,64.53999999999999,100.46,425239510.5,810339532,134861973094,736,0,0,0,1,1,1
Math,60,locus,No,N/A,19.384889364242554,2025-12-01T10:57:05.121698,2025-12-07T16:19:45.615047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Math,61,boostnsift,No,N/A,26.867850303649902,2025-11-18T18:30:50.319235,2025-12-07T16:19:45.615047,92.60000000000001,335.15,600317623.75,1014602137,134861973094,806,0,0,0,0,0,0
Math,61,buglocator,Yes,1,16.219521522521973,2025-11-18T18:30:48.322118,2025-12-02T15:34:30.660162,310.36,620.72,178834636.5,357669273,134861973094,516,0,0,0,1,1,1
Math,61,locus,No,N/A,16.743834018707275,2025-12-01T10:57:21.869366,2025-12-07T16:19:45.615047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Math,62,boostnsift,No,N/A,27.31422996520996,2025-11-18T18:31:16.162438,2025-12-07T16:19:45.615047,24.57,47.45,445545185.0,929143193,134861973094,696,0,0,0,0,0,0
Math,62,buglocator,Yes,5,16.735122680664062,2025-11-18T18:31:07.057563,2025-12-02T15:34:30.660162,90.38499999999999,146.76,426387701.5,786641715,134861973094,736,0,0,0,0,1,1
Math,62,locus,No,N/A,20.387370586395264,2025-12-01T10:57:27.537247,2025-12-07T16:19:45.615047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Math,63,boostnsift,No,N/A,30.46880578994751,2025-11-18T18:31:37.928084,2025-12-07T16:19:45.615047,165.24,513.45,771011116.5,1271310319,134861973094,806,0,0,N/A,0,0,0
Math,63,buglocator,Yes,20,16.193537712097168,2025-11-18T18:31:32.359964,2025-12-02T15:34:30.660162,307.155,614.31,170498457.5,340996915,134861973094,516,0,0,0,0,0,0
Math,63,locus,No,N/A,20.48963761329651,2025-12-01T10:57:42.362987,2025-12-07T16:19:45.615047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Math,64,boostnsift,No,N/A,17.744964838027954,2025-11-18T18:31:50.514159,2025-12-07T16:19:45.615047,19.97,19.97,32233226.0,32233226,134861973094,376,0,0,0,0,0,0
Math,64,buglocator,Yes,5,14.962206363677979,2025-11-18T18:31:52.894000,2025-12-02T15:34:30.660162,86.54499999999999,140.7,454678282.0,869269504,134861973094,736,0,0,N/A,0,1,1
Math,64,locus,No,N/A,20.378370761871338,2025-12-01T10:57:47.918602,2025-12-07T16:19:45.615047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Math,65,boostnsift,No,N/A,28.57866907119751,2025-11-18T18:32:19.601993,2025-12-07T16:19:45.615047,125.39999999999999,477.82,487669104.0,774163660,134861973094,806,0,0,0,0,0,0
Math,65,buglocator,Yes,1,20.98785400390625,2025-11-18T18:32:13.904900,2025-12-02T15:34:30.660162,268.57,537.14,159068979.0,318137958,134861973094,626,0,0,0,1,1,1
Math,65,locus,No,N/A,20.167535305023193,2025-12-01T10:58:02.534336,2025-12-07T16:19:45.615047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Math,66,boostnsift,Yes,210,18.830942630767822,2025-11-18T18:32:33.113318,2025-12-07T16:19:45.615047,1.405,2.81,11560550.0,23121100,134861973094,486,0,0,0,0,0,0
Math,66,buglocator,Yes,2,15.57719111442566,2025-11-18T18:32:35.182336,2025-12-02T15:34:30.660162,15.615,31.23,20064501.5,40129003,134861973094,426,0,0,0,0,1,1
Math,66,locus,No,N/A,20.222888946533203,2025-12-01T10:58:08.144679,2025-12-07T16:19:45.615047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Math,67,boostnsift,No,N/A,17.88272738456726,2025-11-18T18:32:51.417391,2025-12-07T16:19:45.615047,1.525,3.05,11392778.0,22785556,134861973094,486,0,0,0,0,0,0
Math,67,buglocator,Yes,1,18.24139404296875,2025-11-18T18:32:53.427358,2025-12-02T15:34:30.660162,65.84,131.68,71303168.0,142606336,134861973094,266,0,0,0,1,1,1
Math,67,locus,No,N/A,20.643852949142456,2025-12-01T10:58:23.182180,2025-12-07T16:19:45.615047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Math,68,boostnsift,No,N/A,25.69236946105957,2025-11-18T18:33:17.568569,2025-12-07T16:19:45.615047,123.19750000000002,375.61,463769435.75,757805875,134861973094,806,0,0,0,0,0,0
Math,68,buglocator,Yes,7,18.577439069747925,2025-11-18T18:33:12.016425,2025-12-02T15:34:30.660162,332.535,665.07,166776012.5,333552025,134861973094,536,0,0,0,0,0,1
Math,68,locus,No,N/A,21.190930604934692,2025-12-01T10:58:29.339690,2025-12-07T16:19:45.615047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Math,69,boostnsift,Yes,331,27.646665811538696,2025-11-18T18:33:40.022418,2025-12-07T16:19:45.615047,41.495,96.67,227011460.75,492725862,134861973094,696,0,0,0,0,0,0
Math,69,buglocator,Yes,1,14.326103448867798,2025-11-18T18:33:31.897965,2025-12-02T15:34:30.660162,73.985,120.53,457137192.5,874197811,134861973094,736,0,0,0,1,1,1
Math,69,locus,No,N/A,20.907943964004517,2025-12-01T10:58:44.094446,2025-12-07T16:19:45.615047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Math,70,boostnsift,No,N/A,26.255709171295166,2025-11-18T18:34:36.920211,2025-12-07T16:19:45.615047,30.613333333333333,42.34,484484054.6666667,875980390,134861973094,696,0,0,0,0,0,0
Math,70,buglocator,Yes,1,18.7161808013916,2025-11-18T18:34:30.996396,2025-12-02T15:34:30.660162,65.28,100.83,459868733.0,879860121,134861973094,736,0,0,0,1,1,1
Math,70,locus,No,N/A,20.484018564224243,2025-12-01T10:59:04.582032,2025-12-07T16:19:45.615047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Math,71,boostnsift,No,N/A,30.239979028701782,2025-11-18T18:35:01.586407,2025-12-07T16:19:45.615047,132.2125,461.24,746051337.75,1267015352,134861973094,806,0,0,0,0,0,0
Math,71,buglocator,Yes,48,19.128345727920532,2025-11-18T18:34:56.070880,2025-12-02T15:34:30.660162,139.87,279.74,114923929.5,229847859,134861973094,626,0,0,0,0,0,0
Math,71,locus,No,N/A,16.65092182159424,2025-12-01T10:59:21.237183,2025-12-07T16:19:45.615047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Math,72,boostnsift,No,N/A,22.065269708633423,2025-11-18T18:35:18.752097,2025-12-07T16:19:45.615047,55.215,94.54,54908681.5,77479280,134861973094,806,0,0,0,0,0,0
Math,72,buglocator,Yes,1,16.15528440475464,2025-11-18T18:35:17.745418,2025-12-02T15:34:30.660162,98.14,169.76,413264772.5,787061145,134861973094,736,0,0,0,1,1,1
Math,72,locus,No,N/A,17.337875604629517,2025-12-01T10:59:27.793095,2025-12-07T16:19:45.615047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Math,73,boostnsift,Yes,100,23.792181491851807,2025-11-18T18:35:42.228086,2025-12-07T16:19:45.615047,11.47,22.94,15980298.0,31960596,134861973094,626,0,0,0,0,0,0
Math,73,buglocator,Yes,1,21.163764715194702,2025-11-18T18:35:39.928084,2025-12-02T15:34:30.660162,73.06,119.1,404970536.5,770179072,134861973094,736,0,0,0,1,1,1
Math,73,locus,No,N/A,17.05787968635559,2025-12-01T10:59:38.300849,2025-12-07T16:19:45.615047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Math,74,boostnsift,Yes,342,30.7610285282135,2025-11-18T18:36:11.069765,2025-12-07T16:19:45.615047,106.01249999999999,242.06,568066047.75,946234982,134861973094,696,0,0,0,0,0,0
Math,74,buglocator,Yes,4,20.728248834609985,2025-11-18T18:36:02.959608,2025-12-02T15:34:30.660162,83.545,132.18,429785087.5,792618598,134861973094,736,0,0,0,0,1,1
Math,74,locus,No,N/A,16.16164541244507,2025-12-01T10:59:43.958145,2025-12-07T16:19:45.615047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Math,75,boostnsift,No,N/A,28.74867272377014,2025-11-18T18:36:32.070349,2025-12-07T16:19:45.615047,93.9525,346.86,364773375.75,978531123,134861973094,806,0,0,0,0,0,0
Math,75,buglocator,Yes,1,15.43473505973816,2025-11-18T18:36:26.507873,2025-12-02T15:34:30.660162,71.12,110.93,412913499.5,786012569,134861973094,516,0,0,0,1,1,1
Math,75,locus,No,N/A,16.3789484500885,2025-12-01T10:59:54.683624,2025-12-07T16:19:45.615047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Math,76,boostnsift,No,N/A,32.873342752456665,2025-11-18T18:36:59.803128,2025-12-07T16:19:45.615047,81.044,309.88,431881191.0,648229683,134861973094,876,0,0,0,0,0,0
Math,76,buglocator,Yes,1,16.462693452835083,2025-11-18T18:36:48.548836,2025-12-02T15:34:30.660162,235.575,443.69,383196856.0,726663168,134861973094,736,0,0,0,1,1,1
Math,76,locus,No,N/A,17.180854558944702,2025-12-01T11:00:01.142323,2025-12-07T16:19:45.615047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Math,77,boostnsift,Yes,536,27.957937479019165,2025-11-18T18:37:18.330121,2025-12-07T16:19:45.615047,143.71,416.51,503437065.5,805096652,134861973094,806,0,0,0,0,0,0
Math,77,buglocator,Yes,2,16.512396574020386,2025-11-18T18:37:16.332236,2025-12-02T15:34:30.660162,2.73,5.46,26654801.5,53309603,134861973094,426,0,0,0,0,1,1
Math,77,locus,No,N/A,16.992911338806152,2025-12-01T11:00:11.679641,2025-12-07T16:19:45.615047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Math,78,boostnsift,Yes,399,38.69616913795471,2025-11-18T18:37:55.430927,2025-12-07T16:19:45.615047,164.285,489.92,617118433.0,1069547520,134861973094,806,0,0,0,0,0,0
Math,78,buglocator,Yes,2,31.098698139190674,2025-11-18T18:37:49.442861,2025-12-02T15:34:30.660162,178.22,356.44,164521574.0,329043148,134861973094,536,0,0,0,0,1,1
Math,78,locus,No,N/A,16.178234577178955,2025-12-01T11:00:17.324209,2025-12-07T16:19:45.615047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Math,79,boostnsift,No,N/A,27.2466824054718,2025-11-18T18:38:17.037423,2025-12-07T16:19:45.615047,82.9025,269.87,652932546.25,996566630,134861973094,806,0,0,0,0,0,0
Math,79,buglocator,Yes,59,16.05644965171814,2025-11-18T18:38:11.490556,2025-12-02T15:34:30.660162,82.05,124.75,471576084.0,876190105,134861973094,516,0,0,0,0,0,0
Math,79,locus,No,N/A,16.331650018692017,2025-12-01T11:00:28.014703,2025-12-07T16:19:45.615047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Math,80,boostnsift,Yes,158,29.23973298072815,2025-11-18T18:39:16.789440,2025-12-07T16:19:45.615047,92.08500000000001,180.63,464812769.0,708313088,134861973094,696,0,0,0,0,0,0
Math,80,buglocator,Yes,1,20.81220817565918,2025-11-18T18:39:08.976364,2025-12-02T15:34:30.660162,67.26,105.08,415949127.0,778462822,134861973094,736,0,0,0,1,1,1
Math,80,locus,No,N/A,16.53056311607361,2025-12-01T11:00:44.548501,2025-12-07T16:19:45.615047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Math,81,boostnsift,Yes,105,28.95695400238037,2025-11-18T18:39:38.254781,2025-12-07T16:19:45.615047,60.0325,212.08,249613516.75,583742259,134861973094,806,0,0,0,0,0,0
Math,81,buglocator,Yes,1,15.896334648132324,2025-11-18T18:39:32.689254,2025-12-02T15:34:30.660162,68.515,102.96,468503756.5,883530137,134861973094,516,0,0,0,1,1,1
Math,81,locus,No,N/A,15.272121906280518,2025-12-01T11:00:59.824625,2025-12-07T16:19:45.615047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Math,82,boostnsift,No,N/A,31.024739742279053,2025-11-18T18:40:04.083675,2025-12-07T16:19:45.615047,123.24600000000001,478.35,352260718.2,708208230,134861973094,806,0,0,0,0,0,0
Math,82,buglocator,Yes,5,16.622093439102173,2025-11-18T18:39:54.883157,2025-12-02T15:34:30.660162,1.675,3.35,27399290.5,54798581,134861973094,266,0,0,0,0,1,1
Math,82,locus,No,N/A,16.9479558467865,2025-12-01T11:01:14.346171,2025-12-07T16:19:45.615047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Math,83,boostnsift,No,N/A,34.49464464187622,2025-11-18T18:40:29.706835,2025-12-07T16:19:45.615047,96.554,371.19,390875577.8,773639372,134861973094,806,0,0,0,0,0,0
Math,83,buglocator,Yes,3,15.876194715499878,2025-11-18T18:40:19.962874,2025-12-02T15:34:30.660162,75.42,115.68,484646584.0,914882560,134861973094,516,0,0,0,0,1,1
Math,83,locus,No,N/A,16.50351047515869,2025-12-01T11:01:16.331745,2025-12-07T16:19:45.615047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Math,84,boostnsift,No,N/A,25.443196058273315,2025-11-18T18:40:46.474553,2025-12-07T16:19:45.615047,11.405000000000001,18.21,167819345.5,308595916,134861973094,736,0,0,0,0,0,0
Math,84,buglocator,Yes,1,17.719939470291138,2025-11-18T18:40:47.430143,2025-12-02T15:34:30.660162,198.13,396.26,151466803.0,302933606,134861973094,536,0,0,0,1,1,1
Math,84,locus,No,N/A,16.716180086135864,2025-12-01T11:01:31.066085,2025-12-07T16:19:45.615047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Math,85,boostnsift,Yes,423,22.137588500976562,2025-11-18T18:41:09.089316,2025-12-07T16:19:45.615047,14.47,28.94,16100884.0,32201768,134861973094,626,0,0,0,0,0,0
Math,85,buglocator,Yes,10,19.644670248031616,2025-11-18T18:41:07.078522,2025-12-02T15:34:30.660162,189.69,350.96,340624670.5,628516454,134861973094,736,0,0,0,0,0,1
Math,85,locus,No,N/A,12.71486234664917,2025-12-01T11:01:29.050321,2025-12-07T16:19:45.615047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Math,86,boostnsift,Yes,193,22.60031509399414,2025-11-18T18:41:30.067429,2025-12-07T16:19:45.615047,87.32333333333332,225.51,95959733.33333333,261305139,134861973094,806,0,0,0,0,0,0
Math,86,buglocator,Yes,1,18.52627182006836,2025-11-18T18:41:27.618859,2025-12-02T15:34:30.660162,285.37,570.74,164469145.5,328938291,134861973094,536,0,0,0,1,1,1
Math,86,locus,No,N/A,12.64478063583374,2025-12-01T11:01:41.698386,2025-12-07T16:19:45.615047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Math,87,boostnsift,No,N/A,27.708248376846313,2025-11-18T18:41:55.683937,2025-12-07T16:19:45.615047,148.64,460.03,457263021.75,700134195,134861973094,806,0,0,0,0,0,0
Math,87,buglocator,Yes,1,20.072409868240356,2025-11-18T18:41:50.143058,2025-12-02T15:34:30.660162,254.41,508.82,160117555.0,320235110,134861973094,626,0,0,0,1,1,1
Math,87,locus,No,N/A,12.626331090927124,2025-12-01T11:01:43.695569,2025-12-07T16:19:45.615047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Math,88,boostnsift,No,N/A,29.836469411849976,2025-11-18T18:42:20.308428,2025-12-07T16:19:45.615047,13.782499999999999,29.52,239874867.0,564658176,134861973094,696,0,0,0,0,0,0
Math,88,buglocator,Yes,48,15.437257528305054,2025-11-18T18:42:11.124309,2025-12-02T15:34:30.660162,71.51,114.59,408305008.5,776680243,134861973094,736,0,0,0,0,0,0
Math,88,locus,No,N/A,12.785558223724365,2025-12-01T11:01:54.487832,2025-12-07T16:19:45.615047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Math,89,boostnsift,No,N/A,25.70079779624939,2025-11-18T18:42:37.224679,2025-12-07T16:19:45.615047,84.87,186.77,335065469.6666667,566650470,134861973094,806,0,0,0,0,0,0
Math,89,buglocator,Yes,1,14.861465454101562,2025-11-18T18:42:35.173097,2025-12-02T15:34:30.660162,77.795,115.28,403486801.5,741762662,134861973094,516,0,0,0,1,1,1
Math,89,locus,No,N/A,12.778908252716064,2025-12-01T11:01:56.478568,2025-12-07T16:19:45.615047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
