project,bug_id,tool,detected,rank,mrr,map,duration_seconds,execution_timestamp,comparison_timestamp,cpu_avg_percent,cpu_max_percent,memory_avg_bytes,memory_max_bytes,memory_limit_bytes,network_rx_total_bytes,network_tx_total_bytes,disk_read_total_bytes,disk_write_total_bytes,top@1,top@5,top@10
JxPath,19,FlexFL,Yes,1,1.000000,1.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
JxPath,19,bluir,Yes,1,1.000000,1.000000,8.655770063400269,2026-07-24T10:24:03.784407,2026-08-02T09:17:23.184605,356.76,356.76,352216678.0,352216678,134861973094,486,0,0,0,1,1,1
JxPath,19,boostnsift,Yes,74,0.013514,0.017173,10.95963168144226,2026-07-24T10:24:08.353767,2026-08-02T09:17:23.184605,249.08,498.16,148268646.0,296537292,134861973094,536,0,0,0,0,0,0
JxPath,19,buglocator,Yes,1,1.000000,0.750000,12.367021322250366,2026-08-02T15:35:22.288511,2026-08-03T08:48:56.600991,603.43,603.43,305869619.0,305869619,134861973094,266,0,0,0,1,1,1
JxPath,19,locus,Yes,2,0.500000,0.500000,5.304020881652832,2026-07-24T10:23:54.389968,2026-08-03T08:48:56.600991,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
JxPath,20,BRaIn,No,,0.0,0.0,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,0,0,0
JxPath,20,FlexFL,Yes,1,1.000000,1.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
JxPath,20,bluir,No,N/A,0.000000,0.000000,6.394373416900635,2026-07-23T13:14:46.682241,2026-08-02T09:17:23.184605,365.86,365.86,311846502.0,311846502,134861973094,486,0,0,0,0,0,0
JxPath,20,boostnsift,No,N/A,0.000000,0.000000,9.631117582321167,2026-07-23T13:14:55.111864,2026-08-02T09:17:23.184605,57.015,112.01,170535157.0,317823385,134861973094,736,0,0,0,0,0,0
JxPath,20,buglocator,Yes,12,0.083333,0.083333,8.801027774810791,2026-08-02T15:35:35.375898,2026-08-03T08:48:56.600991,538.49,538.49,285946675.0,285946675,134861973094,486,0,0,N/A,0,0,0
JxPath,20,locus,Yes,6,0.166667,0.166667,16.187845706939697,2026-07-29T20:48:20.348536,2026-08-03T08:48:56.600991,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,1
JxPath,21,BRaIn,No,,0.0,0.0,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,0,0,0
JxPath,21,FlexFL,No,N/A,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
JxPath,21,bluir,No,N/A,0.000000,0.000000,7.136147737503052,2026-07-24T10:24:42.534372,2026-08-02T09:17:23.184605,426.52,426.52,392691712.0,392691712,134861973094,486,0,0,0,0,0,0
JxPath,21,boostnsift,No,N/A,0.000000,0.000000,9.720820903778076,2026-07-24T10:24:51.313979,2026-08-02T09:17:23.184605,16.055,31.88,184732876.5,346239795,134861973094,736,0,0,0,0,0,0
JxPath,21,buglocator,Yes,78,0.012821,0.012821,8.479562997817993,2026-08-02T15:35:47.057435,2026-08-03T08:48:56.600991,621.55,621.55,363751014.0,363751014,134861973094,486,0,0,N/A,0,0,0
JxPath,21,locus,Yes,16,0.062500,0.062500,12.722419738769531,2026-07-29T20:48:35.782084,2026-08-03T08:48:56.600991,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
JxPath,22,BRaIn,Yes,3.0,0.3333333333333333,0.3333333333333333,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,0,1,1
JxPath,22,FlexFL,Yes,1,1.000000,1.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
JxPath,22,bluir,Yes,1,1.000000,1.000000,16.655720472335815,2026-07-23T13:15:18.229624,2026-08-02T09:17:23.184605,104.30333333333333,255.09,371580381.3333333,467979468,134861973094,806,0,0,0,1,1,1
JxPath,22,boostnsift,Yes,36,0.027778,0.027778,16.629880666732788,2026-07-23T13:15:23.462323,2026-08-02T09:17:23.184605,39.964999999999996,77.36,161181859.5,299263590,134861973094,736,0,0,0,0,0,0
JxPath,22,buglocator,Yes,1,1.000000,1.000000,9.437590599060059,2026-08-02T15:35:49.091320,2026-08-03T08:48:56.600991,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1
JxPath,22,locus,Yes,1,1.000000,1.000000,16.934386253356934,2026-07-29T20:48:57.046064,2026-08-03T08:48:56.600991,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Lang,1,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,1,1,1
Lang,1,FlexFL,Yes,3,0.333333,0.333333,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Lang,1,bluir,Yes,1,1.000000,1.000000,10.313398838043213,2026-07-23T13:17:12.837578,2026-08-02T09:17:29.939806,328.61,328.61,1439887785.0,1439887785,134861973094,486,0,0,0,1,1,1
Lang,1,boostnsift,No,N/A,0.000000,0.000000,10.30174994468689,2026-07-23T13:17:23.925234,2026-08-02T09:17:29.939806,8.649999999999999,16.06,220143288.0,416389529,134861973094,736,0,0,0,0,0,0
Lang,1,buglocator,Yes,1,1.000000,1.000000,16.047687292099,2026-08-02T15:37:46.820772,2026-08-03T08:49:02.293460,719.37,719.37,389545984.0,389545984,134861973094,266,0,0,0,1,1,1
Lang,1,locus,Yes,1,1.000000,1.000000,7.972610235214233,2026-07-23T13:17:10.496549,2026-08-03T08:49:02.293460,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Lang,3,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,1,1,1
Lang,3,FlexFL,Yes,1,1.000000,1.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Lang,3,bluir,Yes,1,1.000000,1.000000,8.252781391143799,2026-07-23T13:22:17.480604,2026-08-02T09:17:29.939806,495.51,495.51,524707430.0,524707430,134861973094,266,0,0,N/A,1,1,1
Lang,3,boostnsift,Yes,74,0.013514,0.013514,10.601787805557251,2026-07-23T13:22:28.749926,2026-08-02T09:17:29.939806,39.285000000000004,76.76,307484426.0,591921152,134861973094,736,0,0,0,0,0,0
Lang,3,buglocator,Yes,2,0.500000,0.500000,16.164039611816406,2026-08-02T15:48:42.570628,2026-08-03T08:49:02.293460,670.05,670.05,300417024.0,300417024,134861973094,266,0,0,0,0,1,1
Lang,3,locus,Yes,1,1.000000,1.000000,4.352745771408081,2026-07-23T13:22:06.112321,2026-08-03T08:49:02.293460,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Lang,4,BRaIn,Yes,10.0,0.1,0.1,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,0,0,1
Lang,4,FlexFL,Yes,2,0.500000,0.250000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Lang,4,bluir,Yes,3,0.333333,0.333333,10.76630687713623,2026-07-23T13:24:17.615040,2026-08-02T09:17:29.939806,259.48,518.96,259417702.0,518835404,134861973094,376,0,0,0,0,1,1
Lang,4,boostnsift,Yes,61,0.016393,0.016393,9.706979274749756,2026-07-23T13:24:24.479449,2026-08-02T09:17:29.939806,11.370000000000001,20.16,364039372.5,704852787,134861973094,736,0,0,0,0,0,0
Lang,4,buglocator,Yes,12,0.083333,0.083333,15.90796446800232,2026-08-02T15:54:47.239291,2026-08-03T08:49:02.293460,652.29,652.29,313838796.0,313838796,134861973094,266,0,1150000,0,0,0,0
Lang,4,locus,Yes,3,0.333333,0.333333,4.193456172943115,2026-07-23T13:24:03.735222,2026-08-03T08:49:02.293460,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Lang,5,BRaIn,Yes,4.0,0.25,0.25,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,0,1,1
Lang,5,FlexFL,Yes,1,1.000000,1.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Lang,5,bluir,No,N/A,0.000000,0.000000,11.20578384399414,2026-07-23T13:27:38.828930,2026-08-02T09:17:29.939806,293.74,587.48,214853222.0,429706444,134861973094,376,0,0,0,0,0,0
Lang,5,boostnsift,No,N/A,0.000000,0.000000,9.816147804260254,2026-07-23T13:27:45.029801,2026-08-02T09:17:29.939806,9.66,17.02,340173782.5,657247436,134861973094,736,0,0,0,0,0,0
Lang,5,buglocator,Yes,1,1.000000,1.000000,18.196556091308594,2026-08-02T15:59:26.403096,2026-08-03T08:49:02.293460,870.19,870.19,419849830.0,419849830,134861973094,266,0,0,0,1,1,1
Lang,5,locus,Yes,2,0.500000,0.500000,4.22869610786438,2026-07-23T13:27:24.922152,2026-08-03T08:49:02.293460,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Lang,6,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,1,1,1
Lang,6,FlexFL,Yes,3,0.333333,0.333333,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Lang,6,bluir,No,N/A,0.000000,0.000000,10.884012222290039,2026-07-24T10:42:37.322316,2026-08-02T09:17:29.939806,194.705,389.41,314572800.0,629145600,134861973094,486,0,0,0,0,0,0
Lang,6,boostnsift,No,N/A,0.000000,0.000000,10.10664415359497,2026-07-24T10:42:41.915209,2026-08-02T09:17:29.939806,22.0,24.35,237586349.5,441135923,134861973094,736,0,0,0,0,0,0
Lang,6,buglocator,Yes,1,1.000000,1.000000,14.394470691680908,2026-08-02T16:04:10.300843,2026-08-03T08:49:02.293460,664.97,664.97,338690048.0,338690048,134861973094,266,0,N/A,0,1,1,1
Lang,6,locus,Yes,2,0.500000,0.500000,65.02167296409607,2026-08-02T16:04:59.874346,2026-08-03T08:49:02.293460,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Lang,7,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,1,1,1
Lang,7,FlexFL,Yes,1,1.000000,1.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Lang,7,bluir,No,N/A,0.000000,0.000000,7.351757764816284,2026-07-23T13:31:41.486959,2026-08-02T09:17:29.939806,523.59,523.59,384093388.0,384093388,134861973094,486,0,0,0,0,0,0
Lang,7,boostnsift,No,N/A,0.000000,0.000000,10.527571678161621,2026-07-23T13:31:52.435978,2026-08-02T09:17:29.939806,0.27,0.54,11780751.0,23561502,134861973094,486,0,0,0,0,0,0
Lang,7,buglocator,Yes,1,1.000000,1.000000,11.458717107772827,2026-08-02T16:07:12.759251,2026-08-03T08:49:02.293460,848.44,848.44,584895692.0,584895692,134861973094,516,0,N/A,N/A,1,1,1
Lang,7,locus,Yes,2,0.500000,0.500000,59.705400705337524,2026-07-29T21:17:20.094865,2026-08-03T08:49:02.293460,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Lang,8,BRaIn,Yes,4.0,0.25,0.25,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,0,1,1
Lang,8,FlexFL,Yes,1,1.000000,1.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Lang,8,bluir,Yes,1,1.000000,1.000000,10.76961612701416,2026-07-23T13:32:11.334895,2026-08-02T09:17:29.939806,224.235,448.47,190054400.0,380108800,134861973094,486,0,0,0,1,1,1
Lang,8,boostnsift,Yes,34,0.029412,0.029412,10.763877153396606,2026-07-23T13:32:13.400994,2026-08-02T09:17:29.939806,89.19,133.46,230639534.0,405798912,134861973094,516,0,0,0,0,0,0
Lang,8,buglocator,Yes,2,0.500000,0.500000,12.204861640930176,2026-08-02T16:07:27.472641,2026-08-03T08:49:02.293460,649.18,649.18,454557696.0,454557696,134861973094,516,0,0,0,0,1,1
Lang,8,locus,Yes,4,0.250000,0.250000,4.552920818328857,2026-07-23T13:31:59.587891,2026-08-03T08:49:02.293460,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Lang,9,BRaIn,Yes,9.0,0.1111111111111111,0.1111111111111111,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,0,0,1
Lang,9,FlexFL,Yes,1,1.000000,1.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Lang,9,bluir,No,N/A,0.000000,0.000000,7.1927855014801025,2026-07-23T13:32:31.184569,2026-08-02T09:17:29.939806,374.2,374.2,912680550.0,912680550,134861973094,426,0,0,0,0,0,0
Lang,9,boostnsift,No,N/A,0.000000,0.000000,10.401942491531372,2026-07-23T13:32:44.716619,2026-08-02T09:17:29.939806,46.849999999999994,91.32,223666503.5,424148992,134861973094,736,0,0,0,0,0,0
Lang,9,buglocator,Yes,5,0.200000,0.200000,11.876279830932617,2026-08-02T16:08:44.711585,2026-08-03T08:49:02.293460,729.85,729.85,373712486.0,373712486,134861973094,266,0,11300000,0,0,1,1
Lang,9,locus,Yes,1,1.000000,1.000000,4.441719055175781,2026-07-23T13:32:20.966557,2026-08-03T08:49:02.293460,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Lang,10,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,1,1,1
Lang,10,FlexFL,Yes,1,1.000000,1.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Lang,10,bluir,Yes,1,1.000000,1.000000,6.7168755531311035,2026-07-23T13:17:41.529363,2026-08-02T09:17:29.939806,452.5,452.5,475319500.0,475319500,134861973094,486,0,0,0,1,1,1
Lang,10,boostnsift,No,N/A,0.000000,0.000000,9.82271122932434,2026-07-23T13:17:49.864565,2026-08-02T09:17:29.939806,6.55,10.94,214711664.0,405903769,134861973094,736,0,0,0,0,0,0
Lang,10,buglocator,Yes,1,1.000000,1.000000,11.840935945510864,2026-08-02T15:39:05.150921,2026-08-03T08:49:02.293460,601.38,601.38,352111820.0,352111820,134861973094,266,0,5790000,0,1,1,1
Lang,10,locus,Yes,1,1.000000,1.000000,4.602659702301025,2026-07-23T13:17:31.660009,2026-08-03T08:49:02.293460,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Lang,11,BRaIn,Yes,5.0,0.2,0.2,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,0,1,1
Lang,11,FlexFL,Yes,1,1.000000,1.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Lang,11,bluir,Yes,1,1.000000,1.000000,10.649722576141357,2026-07-24T10:27:49.233442,2026-08-02T09:17:29.939806,262.44,524.88,216478515.0,432957030,134861973094,486,0,1810000,0,1,1,1
Lang,11,boostnsift,Yes,31,0.032258,0.032258,10.624075651168823,2026-07-24T10:27:51.279511,2026-08-02T09:17:29.939806,110.985,146.47,40650145.0,75549900,134861973094,586,0,0,0,0,0,0
Lang,11,buglocator,Yes,1,1.000000,1.000000,11.611663579940796,2026-08-02T15:39:25.236883,2026-08-03T08:49:02.293460,594.63,594.63,591501721.0,591501721,134861973094,426,0,0,0,1,1,1
Lang,11,locus,Yes,1,1.000000,1.000000,75.29182195663452,2026-08-02T15:40:23.631767,2026-08-03T08:49:02.293460,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Lang,12,BRaIn,Yes,7.0,0.14285714285714285,0.14285714285714285,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,0,0,1
Lang,12,FlexFL,Yes,1,1.000000,1.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Lang,12,bluir,No,N/A,0.000000,0.000000,11.2218918800354,2026-07-24T10:28:12.035795,2026-08-02T09:17:29.939806,233.27,466.54,365323878.0,730647756,134861973094,266,0,0,0,0,0,0
Lang,12,boostnsift,No,N/A,0.000000,0.000000,10.738547563552856,2026-07-24T10:28:23.426944,2026-08-02T09:17:29.939806,13.49,24.51,224369049.0,423519846,134861973094,736,0,0,0,0,0,0
Lang,12,buglocator,Yes,1,1.000000,1.000000,11.558414697647095,2026-08-02T15:40:38.457022,2026-08-03T08:49:02.293460,658.78,658.78,497549312.0,497549312,134861973094,426,0,1130000,N/A,1,1,1
Lang,12,locus,Yes,1,1.000000,1.000000,67.6889500617981,2026-08-02T15:40:36.138671,2026-08-03T08:49:02.293460,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Lang,13,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,1,1,1
Lang,13,FlexFL,Yes,1,1.000000,0.500000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Lang,13,bluir,Yes,1,1.000000,1.000000,6.963323593139648,2026-07-24T10:28:40.943670,2026-08-02T09:17:29.939806,494.56,494.56,514431385.0,514431385,134861973094,486,0,0,N/A,1,1,1
Lang,13,boostnsift,Yes,114,0.008772,0.008772,10.27200961112976,2026-07-24T10:28:45.312017,2026-08-02T09:17:29.939806,36.345,59.44,233916333.5,402862899,134861973094,516,0,0,0,0,0,0
Lang,13,buglocator,Yes,1,1.000000,1.000000,12.026520013809204,2026-08-02T15:40:53.416833,2026-08-03T08:49:02.293460,650.36,650.36,512648806.0,512648806,134861973094,516,0,0,0,1,1,1
Lang,13,locus,Yes,1,1.000000,1.000000,76.45455527305603,2026-08-02T15:41:55.794497,2026-08-03T08:49:02.293460,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Lang,14,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,1,1,1
Lang,14,FlexFL,Yes,1,1.000000,1.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Lang,14,bluir,Yes,1,1.000000,1.000000,10.33171820640564,2026-07-24T10:29:06.130066,2026-08-02T09:17:29.939806,210.935,421.87,177576345.5,355152691,134861973094,486,0,0,0,1,1,1
Lang,14,boostnsift,Yes,119,0.008403,0.008403,10.547100305557251,2026-07-24T10:29:11.749718,2026-08-02T09:17:29.939806,223.3,297.08,121754877.5,238131609,134861973094,846,0,0,0,0,0,0
Lang,14,buglocator,Yes,1,1.000000,1.000000,11.658083200454712,2026-08-02T15:42:10.662792,2026-08-03T08:49:02.293460,837.41,837.41,522924851.0,522924851,134861973094,426,0,0,0,1,1,1
Lang,14,locus,Yes,2,0.500000,0.500000,76.2808723449707,2026-08-02T15:42:12.921126,2026-08-03T08:49:02.293460,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Lang,15,BRaIn,Yes,4.0,0.25,0.25,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,0,1,1
Lang,15,FlexFL,Yes,1,1.000000,1.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Lang,15,bluir,No,N/A,0.000000,0.000000,11.767418146133423,2026-07-23T13:18:12.140689,2026-08-02T09:17:29.939806,188.15,376.3,223189401.5,446378803,134861973094,486,0,0,0,0,0,0
Lang,15,boostnsift,No,N/A,0.000000,0.000000,12.737007141113281,2026-07-23T13:18:14.180772,2026-08-02T09:17:29.939806,166.485,332.97,137468313.5,274936627,134861973094,626,0,0,0,0,0,0
Lang,15,buglocator,Yes,2,0.500000,0.500000,11.0851731300354,2026-08-02T15:42:27.053610,2026-08-03T08:49:02.293460,886.28,886.28,443337932.0,443337932,134861973094,266,0,0,0,0,1,1
Lang,15,locus,Yes,1,1.000000,1.000000,4.262920618057251,2026-07-23T13:17:57.254145,2026-08-03T08:49:02.293460,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Lang,16,BRaIn,Yes,2.0,0.5,0.5,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,0,1,1
Lang,16,FlexFL,Yes,1,1.000000,1.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Lang,16,bluir,No,N/A,0.000000,0.000000,7.766429662704468,2026-07-23T13:18:33.240405,2026-08-02T09:17:29.939806,446.7,446.7,691955302.0,691955302,134861973094,266,0,0,N/A,0,0,0
Lang,16,boostnsift,No,N/A,0.000000,0.000000,10.380553007125854,2026-07-23T13:18:45.311027,2026-08-02T09:17:29.939806,36.34,70.17,228919869.0,434529894,134861973094,806,0,0,0,0,0,0
Lang,16,buglocator,Yes,1,1.000000,1.000000,11.730679750442505,2026-08-02T15:43:28.037041,2026-08-03T08:49:02.293460,769.19,769.19,464099737.0,464099737,134861973094,426,0,0,0,1,1,1
Lang,16,locus,Yes,1,1.000000,1.000000,5.091120719909668,2026-07-23T13:18:22.355756,2026-08-03T08:49:02.293460,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Lang,17,BRaIn,Yes,2.0,0.5,0.5,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,0,1,1
Lang,17,FlexFL,No,N/A,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Lang,17,bluir,Yes,5,0.200000,0.200000,6.400416135787964,2026-07-23T13:18:58.146621,2026-08-02T09:17:29.939806,469.95,469.95,721630003.0,721630003,134861973094,376,0,0,0,0,1,1
Lang,17,boostnsift,Yes,40,0.025000,0.025000,9.55819320678711,2026-07-23T13:19:06.566319,2026-08-02T09:17:29.939806,9.34,16.64,214266019.5,405169766,134861973094,736,0,0,0,0,0,0
Lang,17,buglocator,Yes,6,0.166667,0.166667,10.064478635787964,2026-08-02T15:43:41.274161,2026-08-03T08:49:02.293460,679.89,679.89,318242816.0,318242816,134861973094,486,0,0,0,0,0,1
Lang,17,locus,Yes,4,0.250000,0.250000,61.38886499404907,2026-07-29T20:55:18.722753,2026-08-03T08:49:02.293460,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Lang,18,FlexFL,Yes,2,0.500000,0.500000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Lang,19,BRaIn,No,,0.0,0.0,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,0,0,0
Lang,19,FlexFL,Yes,1,1.000000,1.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Lang,19,bluir,No,N/A,0.000000,0.000000,11.735149621963501,2026-07-24T10:30:08.118468,2026-08-02T09:17:29.939806,222.77,445.54,249194086.0,498388172,134861973094,486,0,0,0,0,0,0
Lang,19,boostnsift,No,N/A,0.000000,0.000000,20.41192078590393,2026-07-30T14:31:37.758457,2026-08-02T09:17:29.939806,147.15499999999997,284.28,168993750.5,306393907,134861973094,516,0,3570000,0,0,0,0
Lang,19,buglocator,No,N/A,0.000000,0.000000,10.87672472000122,2026-08-02T15:43:50.636693,2026-08-03T08:49:02.293460,772.96,772.96,483393536.0,483393536,134861973094,376,0,N/A,0,0,0,0
Lang,19,locus,No,N/A,0.000000,0.000000,8.443601608276367,2026-07-29T20:55:05.452536,2026-08-03T08:49:02.293460,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Lang,20,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,1,1,1
Lang,20,FlexFL,Yes,1,1.000000,1.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Lang,20,bluir,No,N/A,0.000000,0.000000,6.254307985305786,2026-07-23T13:19:23.335669,2026-08-02T09:17:29.939806,554.36,554.36,417752678.0,417752678,134861973094,486,0,0,0,0,0,0
Lang,20,boostnsift,No,N/A,0.000000,0.000000,9.579709529876709,2026-07-23T13:19:32.020953,2026-08-02T09:17:29.939806,6.460000000000001,10.46,205783039.5,388602265,134861973094,736,0,0,0,0,0,0
Lang,20,buglocator,Yes,2,0.500000,0.500000,10.914862871170044,2026-08-02T15:44:04.759532,2026-08-03T08:49:02.293460,710.42,710.42,476997222.0,476997222,134861973094,266,0,0,0,0,1,1
Lang,20,locus,Yes,1,1.000000,1.000000,4.243623733520508,2026-07-23T13:19:13.940918,2026-08-03T08:49:02.293460,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Lang,21,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,1,1,1
Lang,21,FlexFL,Yes,1,1.000000,1.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Lang,21,bluir,No,N/A,0.000000,0.000000,18.722270250320435,2026-07-23T13:19:57.180916,2026-08-02T09:17:29.939806,72.345,144.69,98146713.5,196293427,134861973094,486,0,0,0,0,0,0
Lang,21,boostnsift,No,N/A,0.000000,0.000000,16.44495463371277,2026-07-23T13:19:59.296504,2026-08-02T09:17:29.939806,69.285,138.57,59716403.0,119432806,134861973094,266,0,0,0,0,0,0
Lang,21,buglocator,Yes,1,1.000000,1.000000,12.99782943725586,2026-08-02T15:44:20.952088,2026-08-03T08:49:02.293460,676.15,676.15,324953702.0,324953702,134861973094,266,0,0,0,1,1,1
Lang,21,locus,Yes,1,1.000000,1.000000,53.898905754089355,2026-07-29T20:56:52.739135,2026-08-03T08:49:02.293460,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Lang,22,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,1,1,1
Lang,22,FlexFL,Yes,1,1.000000,1.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Lang,22,bluir,Yes,1,1.000000,1.000000,9.228827714920044,2026-07-23T13:20:19.745651,2026-08-02T09:17:29.939806,252.83,505.66,420531404.5,841062809,134861973094,266,0,0,0,1,1,1
Lang,22,boostnsift,Yes,62,0.016129,0.016129,10.358023405075073,2026-07-23T13:20:31.021943,2026-08-02T09:17:29.939806,58.6,115.64,253356933.0,483917824,134861973094,736,0,0,0,0,0,0
