target,feature,corr,pval,n,missingness_pct,n_positive,n_negative,pval_adj,reject,practically_significant
UniqSucc(BNS),txt_title_avg_word_len,-0.06614838256549799,0.056046042512688944,835,0.0,24,811,1.0,False,False
UniqSucc(BNS),txt_title_avg_words_per_line,-0.06852251681423538,0.04776958293596773,835,0.0,24,811,1.0,False,False
UniqSucc(BNS),txt_title_avg_sentence_len,-0.04523809257396683,0.19157743436171185,835,0.0,24,811,1.0,False,False
UniqSucc(BNS),txt_title_hedge_count,-0.022464028065110823,0.5168309174964802,835,0.0,24,811,1.0,False,False
UniqSucc(BNS),txt_title_hedge_density,-0.02209239738863699,0.5237917297616915,835,0.0,24,811,1.0,False,False
UniqSucc(BNS),txt_title_has_code_like,-0.014635027865080193,0.6728146509059011,835,0.0,24,811,1.0,False,False
UniqSucc(BNS),txt_title_question_density,-0.010085688412980801,0.7710432409343752,835,0.0,24,811,1.0,False,False
UniqSucc(BNS),txt_title_digit_density,-0.04169285274219243,0.2287865716187356,835,0.0,24,811,1.0,False,False
UniqSucc(BNS),txt_title_uniq_word_ratio,0.013037875488428984,0.7067690799440207,835,0.0,24,811,1.0,False,False
UniqSucc(BNS),txt_reasoning_char_len,-0.041373918067622355,0.2323699007658424,835,0.0,24,811,1.0,False,False
UniqSucc(BNS),txt_reasoning_word_count,-0.05554483813604824,0.10874096744346458,835,0.0,24,811,1.0,False,False
UniqSucc(BNS),txt_reasoning_avg_word_len,0.022810339901430277,0.5103876676610075,835,0.0,24,811,1.0,False,False
UniqSucc(BNS),txt_reasoning_avg_words_per_line,-0.05554483813604824,0.10874096744346458,835,0.0,24,811,1.0,False,False
UniqSucc(BNS),txt_reasoning_avg_sentence_len,-0.01167499126237826,0.736214205864422,835,0.0,24,811,1.0,False,False
UniqSucc(BNS),txt_reasoning_hedge_count,-0.028285907144929994,0.41432923888085205,835,0.0,24,811,1.0,False,False
UniqSucc(BNS),txt_reasoning_hedge_density,-0.020576479862986347,0.5526742149841922,835,0.0,24,811,1.0,False,False
UniqSucc(BNS),txt_reasoning_has_code_like,-0.02786854993641729,0.4212527971787369,835,0.0,24,811,1.0,False,False
UniqSucc(BNS),txt_reasoning_exclaim_density,-0.005956788335302696,0.8635372104861214,835,0.0,24,811,1.0,False,False
UniqSucc(BNS),txt_reasoning_digit_density,0.11921196869990794,0.000556552683283543,835,0.0,24,811,0.21260312501431342,False,False
UniqSucc(BNS),txt_reasoning_uniq_word_ratio,0.07126510761199883,0.03950995522872247,835,0.0,24,811,1.0,False,False
UniqSucc(BNS),txt_fine_grained_reasoning_char_len,-0.05423511203808597,0.11734799931755668,835,0.0,24,811,1.0,False,False
UniqSucc(BNS),txt_fine_grained_reasoning_word_count,-0.03166417406374765,0.36080194741358923,835,0.0,24,811,1.0,False,False
UniqSucc(BNS),txt_fine_grained_reasoning_line_count,-0.05863863105589605,0.09038652690249573,835,0.0,24,811,1.0,False,False
UniqSucc(BNS),txt_fine_grained_reasoning_avg_word_len,-0.06369324638213461,0.06582486872075129,835,0.0,24,811,1.0,False,False
UniqSucc(BNS),txt_fine_grained_reasoning_avg_words_per_line,0.008534502499388093,0.8054878170303611,835,0.0,24,811,1.0,False,False
UniqSucc(BNS),txt_fine_grained_reasoning_avg_sentence_len,0.02325160933424431,0.5022388605379798,835,0.0,24,811,1.0,False,False
