project,bug_id,tool,succeeded,duration_seconds,energy_consumed_kwh,cpu_energy_kwh,gpu_energy_kwh,ram_energy_kwh,emissions_kg_co2,gpu_energy_nvml_kwh
Closure,Closure-127,boostnsift,True,23.864130973815918,0.00038011413733070516,0.00016235647560106805,0.0,0.0002177576617296371,0.00017659570660592298,0.0
Closure,Closure-127,buglocator,True,89.01858568191528,0.0016039958231131683,0.0006994290062206933,0.0,0.0009045668168924749,0.0007451940034768545,0.0
Closure,Closure-127,locus,True,98.46369194984436,0.0017752367266668137,0.00077081893480974,0.0,0.0010044177918570737,0.0008247501298952283,0.0
Closure,Closure-128,blia,True,121.8339593410492,0.002197759362153455,0.000947575959029871,0.0,0.001250183403123584,0.001021048231025425,0.0
Closure,Closure-128,bluir,True,25.604490280151367,0.00041193357183414423,0.00017530356745569466,0.0,0.00023663000437844958,0.00019137857040413774,0.0
Closure,Closure-128,boostnsift,True,25.549563884735107,0.0004110577535036369,0.00017549434500198368,0.0,0.00023556340850165323,0.00019097167746924066,0.0
Closure,Closure-128,buglocator,True,115.03425478935242,0.0020942203297487512,0.0009156957387024693,0.0,0.001178524591046282,0.0009729454461166533,0.0
Closure,Closure-128,locus,True,115.59993076324463,0.0021098311092481916,0.0009251335402345152,0.0,0.0011846975690136764,0.0009801979957211803,0.0
Closure,Closure-129,blia,True,121.53937077522278,0.002201703548796871,0.0009536483437435313,0.0,0.0012480552050533394,0.001022880644921343,0.0
Closure,Closure-129,bluir,True,23.80375862121582,0.00037983707413057316,0.00016214906062496866,0.0,0.00021768801350560452,0.00017646698692202643,0.0
Closure,Closure-129,boostnsift,True,22.860076665878296,0.00036245582765290945,0.00015477879827647387,0.0,0.0002076770293764356,0.00016839190314595458,0.0
Closure,Closure-129,buglocator,True,60.95670509338379,0.0010865868911551903,0.00047792309162529513,0.0,0.0006086637995298952,0.0005048130574142252,0.0
Closure,Closure-129,locus,True,73.87905979156494,0.0013288882327997797,0.0005837854951503323,0.0,0.0007451027376494474,0.0006173828685235185,0.0
Closure,Closure-13,blia,True,145.1865131855011,0.002683607313125683,0.001186397464608338,0.0,0.0014972098485173451,0.0012467663871758084,0.0
Closure,Closure-13,bluir,True,28.697622537612915,0.00046913241289389787,0.00020011064788263863,0.0,0.00026902176501125924,0.00021795235117672444,0.0
Closure,Closure-13,boostnsift,True,22.960503339767456,0.0003636504446898227,0.00015501155607888185,0.0,0.00020863888861094086,0.00016894690549666596,0.0
Closure,Closure-13,buglocator,True,90.98276448249817,0.001628595985708043,0.00070332315809084,0.0,0.0009252728276172031,0.0007566228946161567,0.0
Closure,Closure-13,locus,True,62.79410791397095,0.001115961504294403,0.00048811455028273425,0.0,0.0006278469540116688,0.0005184600914341195,0.0
Closure,Closure-130,blia,True,141.8143298625946,0.0026110966383090456,0.0011476625802806688,0.0,0.0014634340580283766,0.0012130789428054464,0.0
Closure,Closure-130,bluir,True,24.86462664604187,0.0003977474202708713,0.00017018838640679704,0.0,0.0002275590338640743,0.000184787882993963,0.0
Closure,Closure-130,boostnsift,True,32.37026762962341,0.0005362472143033783,0.00022821389061805018,0.0,0.0003080333236853282,0.0002491329483043493,0.0
Closure,Closure-130,buglocator,True,82.28654980659485,0.0014772025062984519,0.0006435156704581074,0.0,0.0008336868358403444,0.0006862876035911725,0.0
Closure,Closure-130,locus,True,89.79631304740906,0.0016061810443178644,0.0006919673020134781,0.0,0.0009142137423043863,0.0007462092266554592,0.0
Closure,Closure-131,blia,True,140.48793148994446,0.002582452710855359,0.001134816523096855,0.0,0.0014476361877585036,0.0011997713751254477,0.0
Closure,Closure-131,bluir,True,25.622183322906494,0.0004119561354146094,0.00017530450605504454,0.0,0.00023665162935956484,0.0001913890531277317,0.0
Closure,Closure-131,boostnsift,True,15.705125331878662,0.00023026194515417302,9.81721024503587e-05,0.0,0.0001320898427038143,0.00010697647605139663,0.0
Closure,Closure-131,buglocator,True,79.4657461643219,0.0014220563843123997,0.0006180532432328877,0.0,0.000804003141079512,0.0006606674873621605,0.0
Closure,Closure-131,locus,True,67.30458641052246,0.001235975981010836,0.0005579071396782664,0.0,0.0006780688413325696,0.0005742171371139002,0.0
Closure,Closure-132,blia,True,140.77736377716064,0.0025719132820558625,0.0011219137706287201,0.0,0.0014499995114271424,0.001194874904057205,0.0
Closure,Closure-132,bluir,True,24.580347537994385,0.00039367573413080087,0.00016800612990137053,0.0,0.00022566960422943034,0.00018289623461689226,0.0
Closure,Closure-132,boostnsift,True,14.813767194747925,0.0002134533139004445,9.075620967964853e-05,0.0,0.00012269710422079596,9.916742129175189e-05,0.0
Closure,Closure-132,buglocator,True,69.91369533538818,0.0012496004138243878,0.0005465206457207369,0.0,0.0007030797681036509,0.0005805468578570171,0.0
Closure,Closure-132,locus,True,69.44198155403137,0.0012600925295612369,0.0005610009414794448,0.0,0.0006990915880817919,0.0005854213479387368,0.0
Closure,Closure-133,blia,True,131.99178433418274,0.0024461473994148034,0.0010881668091621834,0.0,0.0013579805902526197,0.001136445835704526,0.0
Closure,Closure-133,bluir,True,24.537793397903442,0.0003926969797046534,0.00016733983185414326,0.0,0.00022535714785051013,0.0001824415190130661,0.0
Closure,Closure-133,boostnsift,True,25.457919597625732,0.0004107661703401925,0.00017570057540067753,0.0,0.00023506559493951498,0.00019083621201366867,0.0
Closure,Closure-133,buglocator,True,67.1414053440094,0.0011946436666784043,0.0005207320287672454,0.0,0.000673911637911159,0.0005550147225274532,0.0
Closure,Closure-133,locus,True,70.293381690979,0.001249347012196356,0.0005426418358410388,0.0,0.0007067051763553172,0.0005804291310082563,0.0
Closure,Closure-134,blia,True,110.6037027835846,0.00204362878300665,0.0009110976201316699,0.0,0.00113253116287498,0.0009494413217819276,0.0
Closure,Closure-134,bluir,True,18.09886932373047,0.00027510643966815974,0.00011764184359677572,0.0,0.00015746459607138402,0.0001278106003796717,0.0
Closure,Closure-134,boostnsift,True,16.069572687149048,0.00023780763435092268,0.00010186513173619112,0.0,0.00013594250261473158,0.00011048209761255777,0.0
Closure,Closure-134,buglocator,True,45.89247512817383,0.0008017473572817369,0.0003519481459046659,0.0,0.000449799211377071,0.000372480597730093,0.0
Closure,Closure-134,locus,True,15.557660102844238,0.00024678160625630943,0.00011700085430527061,0.0,0.00012978075195103884,0.00011465127932419378,0.0
Closure,Closure-135,blia,True,165.96657538414001,0.003042626660814608,0.001326136453698799,0.0,0.001716490207115809,0.0014135617498412154,0.0
Closure,Closure-135,bluir,True,17.129933834075928,0.000256974649295696,0.00010972045496816941,0.0,0.00014725419432752663,0.00011938682441769023,0.0
Closure,Closure-135,boostnsift,True,16.41129970550537,0.00024372024968860714,0.00010405761154755787,0.0,0.00013966263814104926,0.00011322901592183123,0.0
Closure,Closure-135,buglocator,True,51.42962598800659,0.0009004401075355273,0.00039234984482240974,0.0,0.0005080902627131176,0.0004183318677995005,0.0
Closure,Closure-135,locus,True,15.360651016235352,0.0002268846912959871,9.923474896062485e-05,0.0,0.00012764994233536225,0.00010540745119043746,0.0
Closure,Closure-136,blia,True,161.77857518196106,0.002974562832748916,0.0012930661298351002,0.0,0.0016814967029138157,0.001381940248215488,0.0
Closure,Closure-136,bluir,True,18.034876585006714,0.0002727504188853395,0.00011620928912386055,0.0,0.00015654112976147896,0.0001267160261082643,0.0
Closure,Closure-136,boostnsift,True,16.02517294883728,0.0002371633953308318,0.00010156325128726701,0.0,0.0001356001440435648,0.00011018279318316982,0.0
Closure,Closure-136,buglocator,True,52.60264039039612,0.0009230153254841029,0.0004025011520271178,0.0,0.000520514173456985,0.0004288199980053575,0.0
Closure,Closure-136,locus,True,20.836087465286255,0.00033022779222024166,0.0001441061851937425,0.0,0.00018612160702649916,0.00015341920907643318,0.0
Closure,Closure-137,blia,True,179.34658575057983,0.003319117392395292,0.0014529829545397522,0.0,0.0018661344378555398,0.0015420154728633588,0.0
Closure,Closure-137,bluir,True,18.483564138412476,0.0002806266102323279,0.00011966479475135723,0.0,0.00016096181548097067,0.00013037519434139629,0.0
Closure,Closure-137,boostnsift,True,15.828519344329834,0.0002487123208589984,0.00010618313124959333,0.0,0.00014252918960940507,0.00011554826229859863,0.0
Closure,Closure-137,buglocator,True,40.57105374336243,0.0007058163559332705,0.0003105068329017411,0.0,0.00039530952303152943,0.00032791239753761445,0.0
Closure,Closure-137,locus,True,18.248218297958374,0.0002857461507850073,0.0001238581867664902,0.0,0.00016188796401851708,0.00013275366120860338,0.0
Closure,Closure-138,blia,True,177.27277612686157,0.0032899100249796746,0.0014548518193821579,0.0,0.0018350582055975165,0.0015284461388652072,0.0
Closure,Closure-138,bluir,True,22.77828049659729,0.00036059001284715014,0.00015380867660730064,0.0,0.00020678133623984953,0.0001675250717086061,0.0
Closure,Closure-138,boostnsift,True,19.70906972885132,0.0003041403422651971,0.00012970645783907353,0.0,0.00017443388442612355,0.00014129934505161885,0.0
Closure,Closure-138,buglocator,True,57.39228796958923,0.0010114079481610616,0.0004402683597398508,0.0,0.0005711395884212106,0.00046988597300435495,0.0
Closure,Closure-138,locus,True,19.036725997924805,0.00029873012072964046,0.00013238324379174444,0.0,0.000166346876937896,0.00013878583186930073,0.0
Closure,Closure-139,blia,True,121.04913759231567,0.002208453320730346,0.0009661443178064634,0.0,0.0012423090029238827,0.0010260164944648285,0.0
Closure,Closure-139,bluir,True,16.996602296829224,0.0002693399191515466,0.00011535793518048896,0.0,0.00015398198397105766,0.00012513155567894045,0.0
Closure,Closure-139,boostnsift,True,17.01966381072998,0.0002556565681029556,0.00010959870823369569,0.0,0.00014605785986925992,0.00011877446234867974,0.0
Closure,Closure-139,buglocator,True,57.3736469745636,0.0010269691343080417,0.00044605598251258317,0.0,0.0005809131517954584,0.0004771154822316358,0.0
Closure,Closure-139,locus,True,11.439768075942993,0.00016300058572436366,7.610845419668483e-05,0.0,8.689213152767882e-05,7.57277901193392e-05,0.0
Closure,Closure-14,blia,True,162.0721230506897,0.002971190123905034,0.0012960288397308847,0.0,0.0016751612841741492,0.0013803733349045443,0.0
Closure,Closure-14,bluir,True,31.86546039581299,0.0005425665350990753,0.00023106731513492044,0.0,0.0003114992199641549,0.00025206881627553896,0.0
Closure,Closure-14,boostnsift,True,29.804594039916992,0.0004896825175249012,0.00020864944551997867,0.0,0.0002810330720049225,0.00022749964208682372,0.0
Closure,Closure-14,buglocator,True,91.34981036186218,0.00163425844919558,0.0007051932936813746,0.0,0.0009290651555142053,0.0007592535958779777,0.0
Closure,Closure-14,locus,True,82.62129163742065,0.0014740114822164789,0.0006367412859189626,0.0,0.0008372701962975164,0.0006848050984770252,0.0
Closure,Closure-140,blia,True,98.01158905029297,0.0017579562152563975,0.0007586801217427964,0.0,0.0009992760935136013,0.0008167218462211087,0.0
Closure,Closure-140,bluir,True,18.39949655532837,0.0002799858546545232,0.00011958761626942702,0.0,0.00016039823838509621,0.00013007750827052632,0.0
Closure,Closure-140,boostnsift,True,16.02832531929016,0.0002437154986628615,0.00010403383585955267,0.0,0.00013968166280330883,0.00011322680866178417,0.0
Closure,Closure-140,buglocator,True,66.86871242523193,0.0011823387704719274,0.0005090280793702438,0.0,0.0006733106911016836,0.0005492980400184708,0.0
Closure,Closure-140,locus,True,24.092307806015015,0.00038835318619263035,0.00016868538983664773,0.0,0.00021966779635598262,0.00018042345336048937,0.0
Closure,Closure-141,blia,True,89.72093749046326,0.0016081506007343677,0.0006959893969459811,0.0,0.0009121612037883864,0.0007471242549927768,0.0
Closure,Closure-141,bluir,True,16.379966020584106,0.00024286654246973336,0.00010341200757774055,0.0,0.0001394545348919928,0.00011283239549984355,0.0
Closure,Closure-141,boostnsift,True,16.020668029785156,0.00023727389842719947,0.00010169859506120566,0.0,0.0001355753033659938,0.00011023413137469888,0.0
Closure,Closure-141,buglocator,True,46.43020725250244,0.0008140876393084818,0.0003508842583417159,0.0,0.000463203380966766,0.0003782137199957703,0.0
Closure,Closure-141,locus,True,26.82964062690735,0.00043731673735824443,0.00018943968403059295,0.0,0.00024787705332765146,0.00020317123374231731,0.0
Closure,Closure-142,blia,True,91.60740852355957,0.0016409481367510113,0.0007095148115801614,0.0,0.0009314333251708498,0.0007623615310606053,0.0
Closure,Closure-142,bluir,True,19.234415531158447,0.0002952012382146709,0.00012611931145388978,0.0,0.00016908192676078114,0.00013714636245720107,0.0
Closure,Closure-142,boostnsift,True,20.229626417160034,0.00031782327741928834,0.00013568804195281142,0.0,0.00018213523546647695,0.0001476562451631175,0.0
Closure,Closure-142,buglocator,True,41.235573053359985,0.0007055079477324808,0.0003051061708141672,0.0,0.00040040177691831353,0.00032776911540524233,0.0
Closure,Closure-142,locus,True,11.469545364379883,0.00015585616179272468,6.958364555349715e-05,0.0,8.627251623922752e-05,7.24085907826348e-05,0.0
Closure,Closure-143,blia,True,91.67517471313477,0.0016432226436577046,0.0007104599534256728,0.0,0.0009327626902320319,0.0007634182351263584,0.0
Closure,Closure-143,bluir,True,19.82747507095337,0.00032213187292955787,0.00013786323421337515,0.0,0.00018426863871618275,0.00014965795831685158,0.0
Closure,Closure-143,boostnsift,True,16.843703746795654,0.0002520738091163948,0.00010815259638753519,0.0,0.00014392121272885963,0.0001171099626821494,0.0
Closure,Closure-143,buglocator,True,43.42312145233154,0.0007452965811724864,0.0003215630641736905,0.0,0.00042373351699879596,0.0003462543574606007,0.0
Closure,Closure-143,locus,True,19.051558256149292,0.00029379148079115283,0.00012733576758383676,0.0,0.00016645571320731607,0.00013649140889483854,0.0
Closure,Closure-144,blia,True,95.66433072090149,0.0017170109361998383,0.000742192844593117,0.0,0.0009748180916067214,0.000797699242805338,0.0
Closure,Closure-144,bluir,True,30.647377014160156,0.0005048821479180388,0.00021505028799848584,0.0,0.00028983185991955304,0.00023456117757265,0.0
Closure,Closure-144,boostnsift,True,29.587644338607788,0.0004864703043856184,0.00020696602744315674,0.0,0.00027950427694246167,0.0002260072928332969,0.0
Closure,Closure-144,buglocator,True,62.572083473205566,0.0010948102908970355,0.00046893961372120746,0.0,0.0006258706771758282,0.0005086335338066901,0.0
Closure,Closure-144,locus,True,18.916136503219604,0.0002916213059401746,0.00012655379991742327,0.0,0.00016506750602275134,0.00013548317604152198,0.0
Closure,Closure-145,blia,True,92.15794467926025,0.0016570161240469002,0.0007192786282594585,0.0,0.0009377374957874418,0.0007698264930064532,0.0
Closure,Closure-145,bluir,True,17.777549266815186,0.00026856706364744695,0.00011568405179971251,0.0,0.00015288301184773444,0.0001247724978317128,0.0
Closure,Closure-145,boostnsift,True,19.481447219848633,0.000312435686915154,0.00013340764829461918,0.0,0.00017902803862053485,0.00014515324604116373,0.0
Closure,Closure-145,buglocator,True,57.88596796989441,0.0010074904604039196,0.0004312086581014861,0.0,0.0005762818023024335,0.0004680659630372154,0.0
Closure,Closure-145,locus,True,32.85838985443115,0.0005511206674136454,0.00023803449506513616,0.0,0.00031308617234850923,0.00025604294639103585,0.0
Closure,Closure-146,blia,True,97.62238025665283,0.0017857195528832505,0.0007901708838734707,0.0,0.0009955486690097798,0.0008296203041958178,0.0
Closure,Closure-146,bluir,True,21.65718364715576,0.0003393081549597485,0.0001446702143851042,0.0,0.00019463794057464432,0.00015763781848012972,0.0
Closure,Closure-146,boostnsift,True,21.65168786048889,0.00035641645158745403,0.00015210336592049288,0.0,0.00020431308566696115,0.00016558609357720893,0.0
Closure,Closure-146,buglocator,True,37.59079647064209,0.0006458752360175696,0.000279462539771098,0.0,0.0003664126962464716,0.0003000645924004586,0.0
Closure,Closure-146,locus,True,22.559290647506714,0.0003593637197491965,0.0001557996757707604,0.0,0.00020356404397843612,0.00016695535310340021,0.0
Closure,Closure-147,blia,True,97.54754614830017,0.0018011934758371101,0.0008064175998223063,0.0,0.000994775876014804,0.0008368092721652595,0.0
Closure,Closure-147,bluir,True,17.82972264289856,0.00027035242398823413,0.00011568889533620027,0.0,0.00015466352865203388,0.00012560195125099774,0.0
Closure,Closure-147,boostnsift,True,17.003283500671387,0.0002536803544994108,0.00010823524546690235,0.0,0.0001454451090325084,0.00011785634117546325,0.0
Closure,Closure-147,buglocator,True,62.35357904434204,0.00109505929181286,0.0004692785549860858,0.0,0.0006257807368267741,0.0005087492161461693,0.0
Closure,Closure-147,locus,True,21.875774145126343,0.0003616998521872386,0.00016020365798561352,0.0,0.00020149619420162506,0.00016804068752826042,0.0
Closure,Closure-148,blia,True,107.50426912307739,0.0019554618203902214,0.0008562182092763284,0.0,0.0010992436111138927,0.0009084801852878114,0.0
Closure,Closure-148,bluir,True,16.710976600646973,0.0002651333731367027,0.00011280972157663792,0.0,0.00015232365156006482,0.00012317725329208815,0.0
Closure,Closure-148,boostnsift,True,17.132960081100464,0.00025772711978846384,0.00011040783915910715,0.0,0.0001473192806293567,0.00011973641167404326,0.0
Closure,Closure-148,buglocator,True,63.3502357006073,0.0011161118298335898,0.00048042148018167543,0.0,0.0006356903496519145,0.0005185299305750682,0.0
Closure,Closure-148,locus,True,26.47534966468811,0.0004322959462311458,0.00018655505665229508,0.0,0.00024574088957885073,0.00020083864447574312,0.0
Closure,Closure-149,blia,True,107.45928978919983,0.0019614589663419354,0.0008620381787781807,0.0,0.0010994207875637545,0.0009112663753369344,0.0
Closure,Closure-149,bluir,True,18.089804887771606,0.00027441614978220913,0.00011700565914311531,0.0,0.00015741049063909383,0.00012748990136271743,0.0
Closure,Closure-149,boostnsift,True,18.051745653152466,0.0002737044053665798,0.00011682478752880473,0.0,0.0001568796178377751,0.00012715923487163785,0.0
Closure,Closure-149,buglocator,True,49.39453864097595,0.0008522932752450406,0.0003663602571676687,0.0,0.00048593301807737187,0.0003959635235729924,0.0
Closure,Closure-149,locus,True,36.46181654930115,0.0006195686621848996,0.00026854352112640987,0.0,0.0003510251410584897,0.0002878429264898338,0.0
Closure,Closure-15,blia,True,131.8072555065155,0.002431753715238843,0.0010754416694920498,0.0,0.0013563120457467932,0.0011297587315479529,0.0
Closure,Closure-15,bluir,True,29.14476728439331,0.0004920430407094092,0.00020958422635686543,0.0,0.0002824588143525438,0.00022859630811102158,0.0
Closure,Closure-15,boostnsift,True,27.532806634902954,0.0004476022595331329,0.00019075502169925386,0.0,0.00025684723783387904,0.00020794974334746008,0.0
Closure,Closure-15,buglocator,True,89.85547709465027,0.0016153391978362555,0.0007024097101846277,0.0,0.0009129294876516279,0.0007504639765659547,0.0
Closure,Closure-15,locus,True,66.42545914649963,0.0011715704393878991,0.0005049808075088179,0.0,0.0006665896318790813,0.0005442952241534666,0.0
Closure,Closure-150,blia,True,114.22694063186646,0.0021087002741329002,0.0009378779264136781,0.0,0.0011708223477192223,0.0009796726255583076,0.0
Closure,Closure-150,bluir,True,18.291517734527588,0.00027809009988763065,0.0001186387261010686,0.0,0.00015945137378656202,0.00012919676714639476,0.0
Closure,Closure-150,boostnsift,True,19.687750339508057,0.000305744342667482,0.00013065633601624607,0.0,0.00017508800665123593,0.0001420445411825148,0.0
Closure,Closure-150,buglocator,True,67.05947375297546,0.0011967141512559869,0.0005237358582160475,0.0,0.0006729782930399394,0.0005559766406754139,0.0
Closure,Closure-150,locus,True,14.952392816543579,0.00022059984239742342,9.649301098238445e-05,0.0,0.00012410683141503897,0.00010248759838004935,0.0
Closure,Closure-151,blia,True,126.75311493873596,0.0022994951514949524,0.0009966532726863318,0.0,0.0013028418788086208,0.0010683132544524337,0.0
Closure,Closure-151,bluir,True,17.103912115097046,0.00027311213901925205,0.00011665000743063573,0.0,0.0001564621315886163,0.00012688407621839825,0.0
Closure,Closure-151,boostnsift,True,18.109278917312622,0.00028862567425364525,0.00012324925105470851,0.0,0.00016537642319893673,0.00013409144749880402,0.0
Closure,Closure-151,buglocator,True,49.219136238098145,0.0008772240911014374,0.0003884699886192875,0.0,0.0004887541024821499,0.0004075460315884524,0.0
Closure,Closure-151,locus,True,15.64503812789917,0.00023710816372041232,0.0001064490449165734,0.0,0.0001306591188038389,0.00011015713335021147,0.0
Closure,Closure-152,blia,True,126.76938700675964,0.0022908997247524493,0.000987988244120356,0.0,0.0013029114806320933,0.0010643199395238415,0.0
Closure,Closure-152,bluir,True,20.14429020881653,0.00031222402342214383,0.00013337849013954432,0.0,0.0001788455332825995,0.00014505491014560012,0.0
Closure,Closure-152,boostnsift,True,20.518761157989502,0.00031906174143270244,0.00013625700350862168,0.0,0.00018280473792408076,0.0001482316182052535,0.0
Closure,Closure-152,buglocator,True,48.062405824661255,0.0008412830371018465,0.0003686191699831816,0.0,0.00047266386711866497,0.0003908483210749984,0.0
Closure,Closure-152,locus,True,37.20863080024719,0.0006428558423614541,0.0002849692422033804,0.0,0.0003578866001580738,0.00029866182437933853,0.0
Closure,Closure-153,blia,True,129.74173951148987,0.0023487196017921517,0.0010149800603915136,0.0,0.0013337395414006379,0.0010911822449182085,0.0
Closure,Closure-153,bluir,True,20.73817777633667,0.00032324250765738006,0.00013791944125742997,0.0,0.00018532306639995011,0.00015017394366251158,0.0
Closure,Closure-153,boostnsift,True,21.45429515838623,0.00033626562549204724,0.00014352286153669418,0.0,0.00019274276395535306,0.00015622430188484828,0.0
Closure,Closure-153,buglocator,True,51.20998430252075,0.0008952691465392416,0.00038973115954172666,0.0,0.000505537986997515,0.0004159295117140801,0.0
Closure,Closure-153,locus,True,33.305919885635376,0.0005595811499884695,0.00024312301003495554,0.0,0.000316458139953514,0.00025997356814854306,0.0
Closure,Closure-154,blia,True,133.20031309127808,0.002405536783232436,0.0010347718125037224,0.0,0.0013707649707287136,0.0011175787119748245,0.0
Closure,Closure-154,bluir,True,26.81641411781311,0.00043491887026518995,0.00018548963905985562,0.0,0.0002494292312053343,0.00020205721826102355,0.0
Closure,Closure-154,boostnsift,True,33.693445682525635,0.0005603335718688268,0.00023850566801530442,0.0,0.0003218279038535224,0.0002603231328202508,0.0
Closure,Closure-154,buglocator,True,75.97298765182495,0.0013625354429924507,0.0005867936118195721,0.0,0.0007757418311728786,0.0006330148913180906,0.0
Closure,Closure-154,locus,True,25.804553508758545,0.0004236071160167616,0.00018587290114733027,0.0,0.00023773421486943135,0.00019680193560176322,0.0
Closure,Closure-155,blia,True,111.950199842453,0.002027767342196146,0.000881391634026946,0.0,0.0011463757081692004,0.0009420723184415387,0.0
Closure,Closure-155,bluir,True,19.038209915161133,0.000291747279538566,0.000124506705022417,0.0,0.000167240574516149,0.0001355417016117042,0.0
Closure,Closure-155,boostnsift,True,20.492252826690674,0.0003183522150038116,0.00013575820852730175,0.0,0.00018259400647650987,0.00014790198215976083,0.0
Closure,Closure-155,buglocator,True,70.49718952178955,0.0012486020915134241,0.0005391099136753784,0.0,0.0007094921778380457,0.0005800830512878557,0.0
Closure,Closure-155,locus,True,42.47418808937073,0.0007325195435125085,0.0003180929349901894,0.0,0.00041442660852231914,0.0003403183246423023,0.0
Closure,Closure-156,blia,True,118.88727569580078,0.002183087951786907,0.0009631580286790595,0.0,0.0012199299231078473,0.001014232099168872,0.0
Closure,Closure-156,bluir,True,23.49754309654236,0.0003736155191920304,0.00015926782232891554,0.0,0.00021434769686311483,0.00017357653959934862,0.0
Closure,Closure-156,boostnsift,True,20.220582485198975,0.0003316312510854931,0.00014173713220940013,0.0,0.00018989411887609294,0.0001540712364168049,0.0
Closure,Closure-156,buglocator,True,55.5760235786438,0.000979947737692883,0.00042811369671333886,0.0,0.0005518340409795443,0.00045526999966378573,0.0
Closure,Closure-156,locus,True,50.942479372024536,0.0008968752338175015,0.00039446374946446413,0.0,0.0005024114843530374,0.00041667567737833775,0.0
Closure,Closure-157,blia,True,119.22340297698975,0.002192468264152014,0.0009691548685382097,0.0,0.0012233133956138043,0.0010185900609693277,0.0
Closure,Closure-157,bluir,True,19.078768968582153,0.0002927566802324939,0.00012512169033694647,0.0,0.00016763498989554742,0.0001360106550424934,0.0
Closure,Closure-157,boostnsift,True,18.22231101989746,0.0002792116657542004,0.00011895893636065856,0.0,0.0001602527293935418,0.0001297178309460809,0.0
Closure,Closure-157,buglocator,True,53.14948558807373,0.0009389862724701816,0.00041275847286894956,0.0,0.000526227799601232,0.0004362398763818318,0.0
Closure,Closure-157,locus,True,35.02109336853027,0.0006021055869322562,0.0002671438248682231,0.0,0.000334961762064033,0.0002797298262105091,0.0
Closure,Closure-158,blia,True,126.28841781616211,0.0023367811515062013,0.0010299600191997782,0.0,0.0013068211323064233,0.00108563580805366,0.0
Closure,Closure-158,bluir,True,20.34419298171997,0.00031600624772457433,0.00013491444444435158,0.0,0.00018109180328022278,0.00014681207860536908,0.0
Closure,Closure-158,boostnsift,True,21.469939708709717,0.0003361605627269513,0.0001434500177280903,0.0,0.000192710544998861,0.0001561754911950634,0.0
Closure,Closure-158,buglocator,True,57.706740617752075,0.001021359479195762,0.0004436184518620918,0.0,0.0005777410273336702,0.00047450931500164225,0.0
Closure,Closure-158,locus,True,104.59609937667847,0.0019018840935008273,0.0008325176623328574,0.0,0.00106936643116797,0.0008835887234631754,0.0
Closure,Closure-159,blia,True,127.45181703567505,0.0023278163769060575,0.0010182486971307993,0.0,0.001309567679775258,0.0010814708992812777,0.0
Closure,Closure-159,bluir,True,19.334237813949585,0.0002971732570785613,0.00012675591143841526,0.0,0.00017041734564014608,0.00013806253481310048,0.0
Closure,Closure-159,boostnsift,True,21.65402579307556,0.0003393810287393675,0.00014469156346867936,0.0,0.00019468946527068814,0.00015767167461790778,0.0
Closure,Closure-159,buglocator,True,45.431087493896484,0.0007817791456299568,0.0003368750420093581,0.0,0.0004449041036205987,0.0003632036461516391,0.0
Closure,Closure-159,locus,True,48.96382808685303,0.0008484620328960723,0.00036603042404158965,0.0,0.0004824316088544826,0.0003941835820150547,0.0
Closure,Closure-16,blia,True,134.61911416053772,0.002504010586200365,0.0011181053568866518,0.0,0.001385905229313713,0.0011633282622004826,0.0
Closure,Closure-16,bluir,True,29.398181676864624,0.0004814648381319416,0.0002050071525924427,0.0,0.0002764576855394989,0.0002236818232883662,0.0
Closure,Closure-16,boostnsift,True,24.596611738204956,0.0003938763124847907,0.0001678608523599305,0.0,0.00022601546012486018,0.00018298942051205898,0.0
Closure,Closure-16,buglocator,True,64.61519432067871,0.0011380188941202385,0.0004909245127307202,0.0,0.0006470943813895185,0.0005287076459437451,0.0
Closure,Closure-16,locus,True,62.14516067504883,0.001092186183902806,0.00047089599385263456,0.0,0.0006212901900501714,0.000507414410434669,0.0
Closure,Closure-160,blia,True,107.73991918563843,0.0019478916164108414,0.0008455876920686378,0.0,0.0011023039243422035,0.0009049631745018472,0.0
Closure,Closure-160,bluir,True,19.83402132987976,0.0003066509714678159,0.00013090109747286284,0.0,0.0001757498739949531,0.00014246574823034673,0.0
Closure,Closure-160,boostnsift,True,21.705499172210693,0.00034031039929127694,0.00014513724815107224,0.0,0.0001951731511402047,0.00015810344716513715,0.0
Closure,Closure-160,buglocator,True,39.03387427330017,0.0006657210174355609,0.00028835593917485276,0.0,0.00037736507826070814,0.0003092846646063175,0.0
Closure,Closure-160,locus,True,36.71788501739502,0.0006354069835631933,0.00027694592822874285,0.0,0.0003584610553344504,0.0002952011888656897,0.0
Closure,Closure-161,blia,True,125.45376706123352,0.0022682292879482426,0.0009790581683903423,0.0,0.0012891711195579005,0.0010537875719707221,0.0
Closure,Closure-161,bluir,True,27.33377170562744,0.00044401787847563165,0.00018918075602991259,0.0,0.0002548371224457191,0.00020628449008947981,0.0
Closure,Closure-161,boostnsift,True,25.4582200050354,0.00042284837714019264,0.00017987674438845302,0.0,0.00024297163275173965,0.00019644943614205353,0.0
Closure,Closure-161,buglocator,True,75.81725120544434,0.0013431657512755625,0.0005776426044841789,0.0,0.0007655231467913837,0.0006240160037221084,0.0
Closure,Closure-161,locus,True,40.85908651351929,0.0006994089285061239,0.0003026813826073023,0.0,0.00039672754589882163,0.0003249355964589461,0.0
